RENEWAL_ID,POLICY_ID,CUSTOMER_ID,RENEWAL_DUE_DATE,OLD_PREMIUM,NEW_PREMIUM,PREMIUM_INCREASE_PCT,CLAIM_HISTORY_FLAG,LOYALTY_YEARS,RENEWAL_PROBABILITY,RENEWAL_STATUS,CONTACT_CHANNEL,POLICY_TYPE,SALES_CHANNEL,PAYMENT_MODE,SUM_INSURED,ANNUAL_PREMIUM,RISK_SCORE,RISK_BAND,TOTAL_CLAIMS,TOTAL_CLAIM_AMOUNT,AVG_CLAIM_AMOUNT,MAX_CLAIM_AMOUNT,TOTAL_PAYMENTS_x,AVG_PAYMENT_DELAY_x,MAX_PAYMENT_DELAY_x,TOTAL_PAYMENTS_y,AVG_PAYMENT_DELAY_y,MAX_PAYMENT_DELAY_y,TOTAL_PAYMENTS,AVG_PAYMENT_DELAY,MAX_PAYMENT_DELAY,CUSTOMER_SINCE,CUSTOMER_TENURE_YEARS,AGE,GENDER,MARITAL_STATUS,OCCUPATION,ANNUAL_INCOME,STATE,CREDIT_SCORE,CUSTOMER_RISK_SEGMENT,TARGET_RENEWED,TARGET_CHURN
REN00002705,POL000009505,CUST00047143,2025-12-15,12831,13555,5.642584365988621,Yes,7,0.856,Renewed,WhatsApp,Home,Broker,Annual,2423995,12831,411,Low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2026-04-05,-0.30390143737166325,56,Male,Single,Salaried,566512,Delhi,676,Medium,1,0
REN00003377,POL000057553,CUST00071044,2025-12-16,10758,12497,16.1647146309723,No,1,0.7654,Renewed,SMS,Health,Corporate Partner,Annual,249318,10758,365,Low,1.0,30016.0,30016.0,30016.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-07-18,5.412731006160164,42,Female,Single,Salaried,754903,Gujarat,666,Low,1,0
REN00001683,POL000037869,CUST00051854,2025-12-16,13877,15593,12.36578511205592,No,5,0.8545,Renewed,Email,Term Life,Broker,Annual,2096152,13877,564,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2022-09-16,3.249828884325804,65,Male,Married,Salaried,488980,Odisha,739,Medium,1,0
REN00013287,POL000017969,CUST00045591,2025-12-16,25299,27370,8.186094312028143,No,8,0.9411,Renewed,Call,Health,Corporate Partner,Annual,623014,25299,393,Low,0.0,0.0,0.0,0.0,3.0,5.333333333333333,7.0,3.0,5.333333333333333,7.0,3.0,5.333333333333333,7.0,2024-11-11,1.0951403148528405,31,Female,Married,Salaried,635420,Gujarat,818,High,1,0
REN00005790,POL000115395,CUST00069601,2025-12-16,43889,45973,4.748342409259723,No,5,0.92,Renewed,SMS,Commercial,Direct,Annual,6357344,43889,446,Low,1.0,162220.0,162220.0,162220.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2025-07-30,0.3805612594113621,72,Male,Single,Salaried,550294,Kerala,709,Medium,1,0
REN00013419,POL000062579,CUST00044616,2025-12-16,15256,17016,11.536444677503933,No,5,0.8669,Renewed,Call,Health,Direct,Annual,792983,15256,488,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-09-27,5.218343600273785,50,Female,Married,Self Employed,579034,Kerala,592,Low,1,0
REN00001162,POL000068265,CUST00038934,2025-12-16,23205,24430,5.279034690799397,No,2,0.896,Renewed,Call,Health,Direct,Monthly,717637,23205,410,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2026-08-10,-0.648870636550308,23,Other,Married,Self Employed,817195,West Bengal,832,Low,1,0
REN00012980,POL000092107,CUST00021091,2025-12-16,22677,24107,6.305948758654142,Yes,4,0.832,Renewed,Agent Visit,Whole Life,Bancassurance,Quarterly,4652373,22677,425,Low,1.0,931122.0,931122.0,931122.0,1.0,14.0,14.0,1.0,14.0,14.0,1.0,14.0,14.0,2026-08-09,-0.6461327857631759,37,Other,Married,Salaried,342400,Delhi,769,Low,1,0
REN00010544,POL000097640,CUST00026249,2025-12-16,26110,29462,12.837993106089622,No,4,0.8394,Renewed,Call,Health,Corporate Partner,Monthly,259198,26110,411,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2025-11-03,0.11772758384668036,27,Other,Single,Government Employee,254165,Delhi,681,Medium,1,0
REN00008191,POL000028787,CUST00037204,2025-12-16,12904,13687,6.067885926844389,No,4,0.912,Renewed,SMS,Motor,Direct,Half-Yearly,1419579,12904,536,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-06-13,5.508555783709788,64,Other,Married,Professional,1298506,Gujarat,691,High,1,0
REN00008734,POL000044007,CUST00031152,2025-12-16,23841,25879,8.548299148525649,Yes,7,0.8478,Lapsed,Agent Visit,Motor,Agent,Annual,536091,23841,386,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-06-12,2.513347022587269,40,Other,Married,Professional,413218,West Bengal,808,Low,0,1
REN00001799,POL000068917,CUST00085866,2025-12-16,5581,5799,3.906110016126142,No,6,0.928,Renewed,SMS,Personal Accident,Agent,Monthly,798295,5581,439,Low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2024-11-20,1.0704996577686516,38,Other,Single,Business Owner,811979,Tamil Nadu,587,Low,1,0
REN00010150,POL000089790,CUST00061546,2025-12-16,13562,14656,8.066656835275033,No,4,0.911,Lapsed,Email,Health,Bancassurance,Annual,837729,13562,450,Low,1.0,22079.0,22079.0,22079.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2019-12-05,6.031485284052019,24,Male,Married,Salaried,722515,Gujarat,651,Low,0,1
REN00016327,POL000081348,CUST00018187,2025-12-16,21352,23263,8.949981266391907,No,8,0.9298,Renewed,Email,Commercial,Bancassurance,Annual,3361437,21352,458,Low,1.0,329657.0,329657.0,329657.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2026-03-24,-0.2683093771389459,58,Female,Divorced,Salaried,1538109,Uttar Pradesh,744,Low,1,0
REN00011500,POL000124890,CUST00042182,2025-12-16,14285,16056,12.39761988099405,Yes,3,0.758,Renewed,Call,Term Life,Agent,Annual,8108507,14285,283,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-10-31,2.127310061601643,50,Other,Married,Self Employed,654647,Kerala,758,Medium,1,0
REN00006045,POL000048228,CUST00047679,2025-12-16,13660,14448,5.768667642752563,No,2,0.896,Renewed,Call,Motor,Direct,Annual,1013390,13660,472,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2021-06-17,4.498288843258043,43,Female,Married,Business Owner,400551,Rajasthan,731,Low,1,0
REN00018533,POL000146991,CUST00091727,2025-12-16,28912,31045,7.377559490868843,No,1,0.888,Renewed,SMS,Health,Direct,Annual,1818010,28912,429,Low,2.0,364360.0,182180.0,183328.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-12-20,1.9904175222450375,49,Other,Married,Professional,540549,West Bengal,751,Low,1,0
REN00006576,POL000070550,CUST00010701,2025-12-16,12057,13308,10.375715352077632,No,6,0.8923,Renewed,SMS,Term Life,Bancassurance,Annual,14092217,12057,370,Low,1.0,293380.0,293380.0,293380.0,1.0,7.0,7.0,1.0,7.0,7.0,1.0,7.0,7.0,2025-09-05,0.2792607802874743,41,Other,Divorced,Salaried,735774,Delhi,692,Low,1,0
REN00011412,POL000087540,CUST00053636,2025-12-16,20222,21637,6.997329640985066,No,4,0.912,Renewed,Email,Motor,Broker,Monthly,851955,20222,351,Low,1.0,40430.0,40430.0,40430.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-06-28,1.4674880219028064,24,Other,Married,Business Owner,784286,West Bengal,755,Medium,1,0
REN00006345,POL000059191,CUST00095803,2025-12-16,23194,28132,21.289988790204365,Yes,4,0.6327,Cancelled,Agent Visit,Health,Online,Quarterly,595649,23194,422,Low,1.0,30446.0,30446.0,30446.0,1.0,17.0,17.0,1.0,17.0,17.0,1.0,17.0,17.0,2023-11-09,2.102669404517454,30,Female,Divorced,Business Owner,207381,West Bengal,758,Medium,0,1
REN00009020,POL000073458,CUST00010751,2025-12-16,20133,22961,14.046590175334028,No,5,0.8293,Renewed,Call,Health,Broker,Monthly,762416,20133,481,Medium,0.0,0.0,0.0,0.0,2.0,2.5,5.0,2.0,2.5,5.0,2.0,2.5,5.0,2019-06-18,6.496919917864476,39,Male,Married,Self Employed,991391,Delhi,664,Low,1,0
REN00007619,POL000063060,CUST00099339,2025-12-16,9998,10881,8.831766353270654,No,2,0.8834,Renewed,Email,Home,Bancassurance,Annual,3300519,9998,438,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2025-07-26,0.3915126625598905,34,Female,Single,Government Employee,1167676,Delhi,744,High,1,0
REN00005566,POL000043963,CUST00026389,2025-12-16,16431,16946,3.1343192745420243,Yes,6,0.848,Renewed,Call,Health,Bancassurance,Annual,1060238,16431,494,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-04-27,5.637234770704997,73,Other,Married,Retired,595551,West Bengal,631,Low,1,0
REN00002168,POL000024205,CUST00016835,2025-12-16,39031,38703,-0.8403576644205888,No,7,0.936,Renewed,Call,Whole Life,Corporate Partner,Annual,6018626,39031,366,Low,1.0,759489.0,759489.0,759489.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-03-18,2.74880219028063,42,Female,Single,Salaried,1185752,Tamil Nadu,559,Medium,1,0
REN00004804,POL000040490,CUST00014338,2025-12-16,24337,27585,13.345934174302501,No,5,0.8397,Renewed,WhatsApp,Health,Broker,Monthly,555028,24337,461,Low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2018-04-20,7.657768651608487,32,Male,Married,Self Employed,1262715,Kerala,686,Medium,1,0
REN00014464,POL000130821,CUST00053709,2025-12-16,22098,26031,17.79799076839533,No,1,0.741,Renewed,SMS,Health,Online,Monthly,452483,22098,394,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-06-16,1.5003422313483916,38,Other,Single,Business Owner,686283,Gujarat,742,Low,1,0
REN00009446,POL000109038,CUST00099361,2025-12-16,7446,8089,8.635508998119795,No,6,0.9184,Renewed,Email,Motor,Corporate Partner,Annual,234217,7446,408,Low,1.0,22305.0,22305.0,22305.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2018-12-08,7.02258726899384,36,Female,Married,Government Employee,956646,Tamil Nadu,792,Low,1,0
REN00004828,POL000053824,CUST00015181,2025-12-16,66269,73525,10.949312649956994,No,7,0.8918,Renewed,Agent Visit,Commercial,Direct,Annual,7417211,66269,450,Low,0.0,0.0,0.0,0.0,1.0,20.0,20.0,1.0,20.0,20.0,1.0,20.0,20.0,2024-12-05,1.0294318959616702,18,Male,Single,Salaried,558958,Karnataka,878,Medium,1,0
REN00019647,POL000145376,CUST00021340,2025-12-16,28353,31698,11.797693365781399,No,1,0.831,Renewed,Email,Health,Corporate Partner,Half-Yearly,650033,28353,329,Low,1.0,47064.0,47064.0,47064.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2022-08-18,3.3292265571526354,22,Male,Single,Salaried,330510,Uttar Pradesh,659,Medium,1,0
REN00009475,POL000065693,CUST00007427,2025-12-16,13667,14514,6.197409819272701,Yes,1,0.808,Renewed,WhatsApp,Health,Direct,Monthly,971508,13667,383,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2018-03-10,7.770020533880904,54,Female,Married,Self Employed,3131236,Delhi,614,Medium,1,0
REN00017654,POL000014537,CUST00075840,2025-12-16,14003,14452,3.2064557594801113,No,3,0.904,Renewed,Agent Visit,Health,Direct,Quarterly,523913,14003,548,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-02-09,1.8507871321013005,48,Other,Single,Business Owner,161849,West Bengal,732,Low,1,0
REN00015519,POL000134643,CUST00092238,2025-12-16,24463,27124,10.877651964190818,No,2,0.8528,Renewed,WhatsApp,Health,Broker,Annual,137604,24463,402,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2025-04-26,0.6406570841889117,36,Other,Married,Business Owner,1132985,Karnataka,678,Low,1,0
REN00018858,POL000052060,CUST00016236,2025-12-16,18383,18572,1.0281238100418866,No,3,0.904,Lapsed,Agent Visit,Motor,Corporate Partner,Quarterly,334998,18383,468,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-11-14,2.088980150581793,38,Male,Married,Self Employed,412624,Rajasthan,705,High,0,1
REN00006769,POL000068562,CUST00067173,2025-12-16,20992,25276,20.4077743902439,No,1,0.7019,Lapsed,WhatsApp,Health,Online,Annual,1144445,20992,400,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-04-05,1.6974674880219027,24,Male,Married,Salaried,321899,Telangana,801,Low,0,1
REN00001639,POL000010328,CUST00029305,2025-12-16,22652,22454,-0.8740950026487728,No,1,0.888,Renewed,SMS,Motor,Corporate Partner,Monthly,428356,22652,485,Medium,0.0,0.0,0.0,0.0,1.0,12.0,12.0,1.0,12.0,12.0,1.0,12.0,12.0,2018-01-23,7.8959616700889805,34,Other,Married,Professional,1113088,Gujarat,832,Medium,1,0
REN00002373,POL000051948,CUST00069520,2025-12-17,7954,9306,16.997736987679154,No,1,0.753,Renewed,Call,Personal Accident,Bancassurance,Quarterly,688816,7954,487,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-04-20,2.6611909650924024,27,Other,Single,Government Employee,419659,Rajasthan,799,Medium,1,0
REN00004430,POL000003905,CUST00042053,2025-12-17,12779,14542,13.796071680100164,No,8,0.857,Renewed,SMS,Term Life,Corporate Partner,Monthly,4801375,12779,353,Low,2.0,429811.0,214905.5,322475.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2021-03-05,4.785763175906913,29,Female,Married,Professional,1090739,Kerala,751,Medium,1,0
REN00005552,POL000027887,CUST00081252,2025-12-17,7522,8258,9.784631746875831,No,6,0.9012,Renewed,Call,Home,Bancassurance,Annual,1631448,7522,293,Low,1.0,124517.0,124517.0,124517.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2018-07-01,7.4633812457221085,46,Other,Single,Salaried,588112,Odisha,668,Low,1,0
REN00019117,POL000113667,CUST00031582,2025-12-17,45336,48001,5.8783306864302105,No,2,0.896,Renewed,Agent Visit,Whole Life,Broker,Monthly,1492201,45336,412,Low,2.0,453967.0,226983.5,291750.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2021-12-19,3.994524298425736,37,Other,Divorced,Retired,482862,Telangana,722,Medium,1,0
REN00019326,POL000116203,CUST00056224,2025-12-17,15041,14437,-4.015690446113955,No,7,0.936,Renewed,Agent Visit,Motor,Bancassurance,Annual,661262,15041,511,Medium,1.0,50575.0,50575.0,50575.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2022-09-28,3.2197125256673513,37,Female,Single,Self Employed,789649,Karnataka,621,Medium,1,0
REN00016045,POL000006320,CUST00089477,2025-12-17,22059,23900,8.345799900267464,No,6,0.9228,Renewed,Email,Health,Bancassurance,Annual,1160112,22059,540,Medium,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,2024-08-10,1.352498288843258,45,Other,Married,Business Owner,1289991,Gujarat,808,Low,1,0
REN00012045,POL000094232,CUST00097368,2025-12-17,8303,8794,5.913525231843912,No,2,0.896,Renewed,Email,Home,Bancassurance,Quarterly,3279780,8303,409,Low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2025-07-18,0.4161533196440794,31,Male,Married,Salaried,909108,Telangana,656,Low,1,0
REN00001828,POL000047545,CUST00014461,2025-12-17,4607,4901,6.381593227696983,No,4,0.912,Renewed,Call,Travel,Bancassurance,Monthly,458974,4607,471,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2025-11-19,0.07665982203969883,66,Female,Married,Self Employed,286874,Karnataka,692,Low,1,0
REN00009602,POL000069008,CUST00060279,2025-12-17,12095,12938,6.969822240595287,Yes,7,0.856,Renewed,SMS,Term Life,Agent,Monthly,5630236,12095,363,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2022-05-03,3.6249144421629023,37,Other,Single,Salaried,960107,Delhi,742,Medium,1,0
REN00005377,POL000084897,CUST00039167,2025-12-17,14635,15704,7.30440724291083,Yes,5,0.84,Lapsed,Email,Health,Broker,Monthly,1275344,14635,362,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2026-03-01,-0.2026009582477755,27,Male,Single,Salaried,950407,Karnataka,673,Medium,0,1
REN00012379,POL000102886,CUST00012687,2025-12-17,11697,12679,8.395315038043943,No,8,0.938,Renewed,Agent Visit,Term Life,Bancassurance,Annual,5808778,11697,502,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2022-01-06,3.9452429842573578,44,Male,Married,Self Employed,668025,Kerala,806,Medium,1,0
REN00011651,POL000147094,CUST00039817,2025-12-17,34947,36219,3.63979740750279,No,2,0.896,Renewed,Email,Commercial,Online,Quarterly,12050920,34947,410,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2021-04-04,4.70362765229295,54,Female,Divorced,Self Employed,154759,Karnataka,651,High,1,0
REN00019012,POL000053755,CUST00038889,2025-12-17,11220,11056,-1.4616755793226381,No,5,0.92,Renewed,WhatsApp,Motor,Corporate Partner,Monthly,312820,11220,477,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2019-08-26,6.310746064339494,57,Other,Single,Salaried,217947,Rajasthan,705,Low,1,0
REN00019929,POL000068536,CUST00024384,2025-12-17,17592,19456,10.595725329695316,Yes,3,0.785,Renewed,Call,Health,Corporate Partner,Half-Yearly,1075789,17592,476,Low,1.0,78872.0,78872.0,78872.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2024-12-25,0.9774127310061602,44,Female,Married,Salaried,2313147,Rajasthan,831,Medium,1,0
REN00000845,POL000079528,CUST00031087,2025-12-17,13065,13948,6.758515116724071,No,4,0.912,Renewed,Call,Motor,Online,Half-Yearly,508820,13065,480,Medium,0.0,0.0,0.0,0.0,1.0,27.0,27.0,1.0,27.0,27.0,1.0,27.0,27.0,2018-03-14,7.761806981519507,41,Female,Married,Self Employed,528670,Kerala,639,Low,1,0
REN00009573,POL000020658,CUST00073612,2025-12-17,18361,19205,4.596699526169599,Yes,6,0.848,Lapsed,Email,Motor,Broker,Annual,558538,18361,258,Low,1.0,59685.0,59685.0,59685.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2021-07-12,4.432580424366872,24,Male,Married,Professional,1220951,Uttar Pradesh,665,Low,0,1
REN00017751,POL000060289,CUST00085822,2025-12-17,13838,14283,3.215782627547333,No,4,0.912,Renewed,WhatsApp,Motor,Agent,Annual,605598,13838,431,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2021-12-06,4.030116358658453,39,Female,Single,Government Employee,689992,Kerala,577,Low,1,0
REN00000320,POL000031549,CUST00034510,2025-12-17,62244,70877,13.869609922241501,No,7,0.848,Renewed,WhatsApp,Commercial,Direct,Annual,2544781,62244,394,Low,1.0,653279.0,653279.0,653279.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2025-08-08,0.3586584531143053,44,Female,Married,Government Employee,741741,Delhi,771,Medium,1,0
REN00015636,POL000129608,CUST00007306,2025-12-17,9231,10200,10.497237569060774,Yes,7,0.8185,Renewed,SMS,Motor,Agent,Annual,342332,9231,392,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-11-13,1.0924024640657084,51,Other,Single,Salaried,418742,Tamil Nadu,797,Medium,1,0
REN00015488,POL000007895,CUST00085980,2025-12-17,28859,33291,15.3574274922901,No,2,0.7856,Renewed,Call,Commercial,Bancassurance,Annual,6536598,28859,294,Low,1.0,955045.0,955045.0,955045.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2026-03-09,-0.2245037645448323,34,Other,Married,Retired,1520365,Uttar Pradesh,755,Medium,1,0
REN00003075,POL000053677,CUST00059596,2025-12-17,12228,13390,9.502780503761858,Yes,7,0.8334,Renewed,WhatsApp,Term Life,Direct,Quarterly,4499946,12228,451,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2019-03-18,6.751540041067762,41,Male,Single,Business Owner,762765,Gujarat,660,High,1,0
REN00010648,POL000076987,CUST00093356,2025-12-17,24235,25349,4.596657726428719,Yes,7,0.856,Renewed,SMS,Term Life,Bancassurance,Quarterly,4561372,24235,432,Low,2.0,1474765.0,737382.5,1404607.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2025-07-02,0.459958932238193,40,Female,Married,Government Employee,945783,Kerala,797,Low,1,0
REN00002788,POL000102607,CUST00000257,2025-12-17,15965,16777,5.086125900407141,No,5,0.92,Renewed,WhatsApp,Term Life,Agent,Half-Yearly,2961297,15965,410,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2022-10-21,3.156741957563313,42,Male,Single,Salaried,246936,Telangana,768,Medium,1,0
REN00014528,POL000005072,CUST00095342,2025-12-17,3466,3427,-1.1252163877668782,Yes,6,0.848,Lapsed,Agent Visit,Personal Accident,Broker,Half-Yearly,1892279,3466,429,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2022-01-08,3.9397672826830936,37,Other,Single,Retired,878801,Rajasthan,789,Low,0,1
REN00007921,POL000034567,CUST00087739,2025-12-17,16628,18176,9.309598267981718,Yes,7,0.8364,Renewed,Call,Whole Life,Direct,Annual,1433318,16628,380,Low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2020-03-20,5.7440109514031485,29,Other,Married,Salaried,238953,Karnataka,702,Low,1,0
REN00000050,POL000107314,CUST00070148,2025-12-17,10399,10847,4.308106548706606,No,5,0.92,Lapsed,SMS,Home,Broker,Annual,1483816,10399,330,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2018-02-24,7.811088295687885,35,Other,Married,Business Owner,784771,Kerala,750,Medium,0,1
REN00004464,POL000144346,CUST00070682,2025-12-17,14051,16240,15.578962351434061,No,3,0.7903,Renewed,Agent Visit,Term Life,Broker,Annual,2030153,14051,344,Low,2.0,77161.0,38580.5,48472.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,2022-06-05,3.5345653661875427,27,Other,Married,Salaried,1119807,Karnataka,759,Medium,1,0
REN00002019,POL000004755,CUST00085472,2025-12-17,12513,13471,7.656037720770399,No,5,0.92,Renewed,SMS,Motor,Bancassurance,Quarterly,358562,12513,425,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-03-18,1.7494866529774127,37,Male,Married,Retired,1155789,Karnataka,589,Low,1,0
REN00014132,POL000040233,CUST00012116,2025-12-17,28438,30243,6.347141149166608,No,5,0.92,Renewed,SMS,Whole Life,Bancassurance,Annual,4914086,28438,316,Low,3.0,1649625.0,549875.0,892940.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-10-13,5.177275838466803,27,Other,Married,Self Employed,813652,Rajasthan,681,Low,1,0
REN00000436,POL000046326,CUST00053467,2025-12-17,25474,26233,2.97950851848944,Yes,8,0.864,Renewed,SMS,Health,Corporate Partner,Monthly,619419,25474,447,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-08-13,2.346338124572211,40,Male,Single,Salaried,683350,Gujarat,760,Low,1,0
REN00007177,POL000009944,CUST00012315,2025-12-17,18256,19179,5.055872042068361,No,1,0.888,Renewed,Call,Term Life,Agent,Annual,2910540,18256,384,Low,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2019-07-13,6.431211498973306,29,Male,Married,Salaried,628658,Odisha,806,Medium,1,0
REN00018569,POL000002458,CUST00071555,2025-12-17,7391,8223,11.25693410905155,No,7,0.887,Renewed,SMS,Personal Accident,Direct,Quarterly,2079186,7391,458,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-11-07,1.108829568788501,18,Other,Married,Government Employee,577716,Kerala,549,Medium,1,0
REN00018105,POL000010111,CUST00065594,2025-12-17,8821,9556,8.332388618070514,No,6,0.9229,Renewed,Agent Visit,Home,Corporate Partner,Monthly,2097705,8821,641,High,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2023-08-20,2.327173169062286,48,Male,Single,Professional,860712,Kerala,679,Low,1,0
REN00018770,POL000049330,CUST00078394,2025-12-17,13213,14164,7.197457049875124,No,5,0.92,Renewed,SMS,Term Life,Broker,Quarterly,3966240,13213,446,Low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2025-07-04,0.4544832306639288,35,Female,Single,Professional,414004,Rajasthan,691,Medium,1,0
REN00000425,POL000071767,CUST00092451,2025-12-17,57926,60770,4.909712391672134,No,5,0.92,Renewed,Call,Whole Life,Agent,Annual,4979372,57926,427,Low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2020-09-12,5.262149212867898,35,Male,Married,Self Employed,1445015,West Bengal,670,Medium,1,0
REN00018286,POL000054281,CUST00007656,2025-12-17,25876,26605,2.8172824238676766,No,7,0.936,Renewed,WhatsApp,Whole Life,Online,Monthly,2947268,25876,455,Low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2025-07-02,0.459958932238193,49,Female,Single,Salaried,404836,Uttar Pradesh,625,High,1,0
REN00017983,POL000009684,CUST00060615,2025-12-17,4036,4238,5.004955401387512,No,6,0.928,Renewed,Call,Personal Accident,Online,Monthly,3254885,4036,312,Low,1.0,458379.0,458379.0,458379.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-12-28,0.9691991786447639,38,Other,Married,Salaried,668861,Delhi,642,Medium,1,0
REN00002300,POL000094498,CUST00059449,2025-12-17,4811,5094,5.88235294117647,No,7,0.936,Lapsed,SMS,Personal Accident,Broker,Annual,966066,4811,372,Low,1.0,126160.0,126160.0,126160.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2018-12-04,7.036276522929501,34,Other,Single,Business Owner,586804,Tamil Nadu,585,Low,0,1
REN00019977,POL000050322,CUST00057900,2025-12-18,9474,10336,9.098585602702132,Yes,5,0.8235,Renewed,WhatsApp,Term Life,Corporate Partner,Annual,3686339,9474,427,Low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2019-05-14,6.598220396988364,37,Other,Widowed,Salaried,445314,Telangana,659,Low,1,0
