PREMIUM_TXN_ID,POLICY_ID,CUSTOMER_ID,DUE_DATE,PAID_DATE,PREMIUM_AMOUNT,PAYMENT_STATUS,PAYMENT_METHOD,PAYMENT_DELAY_DAYS,CHANNEL_COST
PRM000060453,POL000011867,CUST00087645,2025-06-01,2025-06-08,22329,Paid,UPI,7,399.49
PRM000060454,POL000104479,CUST00053848,2025-06-24,2025-06-24,2893,Paid,UPI,0,137.78
PRM000060455,POL000086291,CUST00095097,2025-04-20,2025-04-26,1346,Paid,Auto Debit,6,43.46
PRM000060456,POL000129941,CUST00064796,2025-04-20,2025-04-26,39083,Paid,UPI,6,757.54
PRM000060457,POL000106126,CUST00089574,2025-01-12,2025-01-17,4853,Paid,Net Banking,5,169.07
PRM000060458,POL000050921,CUST00002401,2026-04-10,2026-04-10,2772,Paid,Auto Debit,0,129.32
PRM000060459,POL000131023,CUST00041748,2026-01-06,2026-01-14,16854,Paid,Net Banking,8,679.95
PRM000060460,POL000078723,CUST00032146,2026-03-30,2026-03-30,10100,Paid,Net Banking,0,476.68
PRM000060461,POL000123870,CUST00021767,2025-10-25,2025-10-25,42325,Paid,Auto Debit,0,883.77
PRM000060462,POL000115422,CUST00032101,2025-06-22,2025-06-22,3358,Paid,UPI,0,52.19
PRM000060463,POL000085776,CUST00038322,2025-01-07,2025-02-06,8142,Paid,Cheque,30,270.73
PRM000060464,POL000088178,CUST00048052,2025-02-21,2025-03-19,2501,Paid,Cheque,26,105.75
PRM000060465,POL000090324,CUST00018061,2025-02-05,2025-02-17,1895,Paid,Auto Debit,12,91.79
PRM000060466,POL000006455,CUST00022182,2026-06-21,2026-06-21,15458,Paid,UPI,0,447.1
PRM000060467,POL000017958,CUST00008652,2026-05-31,2026-05-31,18854,Paid,Cheque,0,755.19
PRM000060468,POL000050091,CUST00002337,2025-01-04,2025-01-04,10245,Paid,Credit Card,0,458.97
PRM000060469,POL000019841,CUST00022473,2025-09-19,2025-09-19,2511,Paid,Cheque,0,62.24
PRM000060470,POL000121894,CUST00065250,2026-03-02,,725,Overdue,UPI,,7.91
PRM000060471,POL000082878,CUST00048994,2025-12-23,2025-12-23,225,Paid,Auto Debit,0,11.09
PRM000060472,POL000072820,CUST00031395,2025-11-21,2025-11-21,17239,Paid,Auto Debit,0,211.73
PRM000060473,POL000015185,CUST00085438,2026-07-10,2026-07-14,3904,Paid,Cheque,4,167.77
PRM000060474,POL000030577,CUST00047767,2025-10-24,2025-10-26,66911,Paid,UPI,2,1818.41
PRM000060475,POL000040717,CUST00094354,2026-03-31,2026-04-02,8379,Paid,UPI,2,254.63
PRM000060476,POL000129644,CUST00019769,2025-09-30,,12718,Overdue,Auto Debit,,247.68
PRM000060477,POL000001056,CUST00067800,2026-08-09,2026-08-16,24075,Paid,Auto Debit,7,768.23
PRM000060478,POL000004176,CUST00072766,2025-07-03,2025-07-08,21717,Paid,Debit Card,5,579.29
PRM000060479,POL000096562,CUST00023503,2026-07-12,2026-07-17,956,Paid,Auto Debit,5,32.25
PRM000060480,POL000096204,CUST00030843,2025-11-22,2025-11-22,10617,Paid,Auto Debit,0,198.42
PRM000060481,POL000117605,CUST00090262,2026-08-30,2026-08-30,13987,Paid,Cheque,0,471.9
PRM000060482,POL000112704,CUST00092889,2025-12-08,2025-12-08,1233,Paid,Auto Debit,0,54.53
PRM000060483,POL000073210,CUST00054321,2026-03-23,2026-03-27,3474,Paid,Cheque,4,135.35
PRM000060484,POL000117686,CUST00092610,2026-05-06,2026-05-18,674,Paid,Auto Debit,12,23.65
PRM000060485,POL000011446,CUST00069305,2025-11-13,2025-12-01,4988,Paid,Cheque,18,247.9
PRM000060486,POL000024912,CUST00029727,2026-02-23,2026-02-26,12996,Paid,Credit Card,3,295.14
PRM000060487,POL000028388,CUST00055397,2025-06-21,2025-07-16,2790,Paid,Debit Card,25,78.65
PRM000060488,POL000071241,CUST00054346,2025-01-09,2025-01-18,935,Paid,Cheque,9,14.51
PRM000060489,POL000074850,CUST00062396,2025-11-25,2025-11-25,345,Paid,Auto Debit,0,12.03
PRM000060490,POL000101844,CUST00010710,2026-08-27,,4475,Failed,UPI,,136.65
PRM000060491,POL000102133,CUST00033270,2026-07-26,2026-08-01,7939,Paid,Auto Debit,6,129.42
PRM000060492,POL000071801,CUST00095692,2025-12-12,2025-12-13,16768,Paid,Net Banking,1,787.99
PRM000060493,POL000139782,CUST00042407,2025-10-28,2025-10-31,2636,Paid,Auto Debit,3,63.51
PRM000060494,POL000103907,CUST00077722,2025-07-05,2025-07-05,21651,Paid,Net Banking,0,345.01
PRM000060495,POL000110855,CUST00012510,2026-03-28,2026-03-28,16315,Paid,Cheque,0,599.94
PRM000060496,POL000006180,CUST00030841,2026-06-19,2026-06-19,900,Paid,UPI,0,15.1
PRM000060497,POL000060465,CUST00072965,2026-08-19,2026-08-19,14345,Paid,UPI,0,495.95
PRM000060498,POL000044652,CUST00063804,2025-03-20,2025-03-20,18054,Paid,Debit Card,0,209.87
PRM000060499,POL000062243,CUST00055111,2025-01-21,2025-01-31,2090,Paid,Cheque,10,93.17
PRM000060500,POL000100384,CUST00087821,2025-06-29,2025-07-12,12136,Paid,Debit Card,13,152.47
PRM000060501,POL000000561,CUST00073608,2026-01-13,2026-01-17,951,Paid,Auto Debit,4,28.29
PRM000060502,POL000124608,CUST00009648,2025-05-14,2025-06-02,4598,Paid,Cheque,19,85.67
PRM000060503,POL000106940,CUST00003095,2026-02-27,2026-02-27,57724,Paid,Cheque,0,1441.07
PRM000060504,POL000145004,CUST00096123,2025-09-23,2025-09-23,9329,Paid,Net Banking,0,413.34
PRM000060505,POL000113170,CUST00016194,2026-01-03,2026-01-08,5332,Paid,UPI,5,241.44
PRM000060506,POL000115198,CUST00086941,2026-06-09,2026-06-09,6814,Paid,UPI,0,227.37
PRM000060507,POL000078559,CUST00071599,2026-05-31,2026-06-15,22937,Paid,Auto Debit,15,252.06
PRM000060508,POL000035151,CUST00095255,2026-06-14,,25769,Overdue,UPI,,375.51
PRM000060509,POL000000639,CUST00031573,2025-01-15,2025-01-19,31316,Paid,UPI,4,1233.16
PRM000060510,POL000056365,CUST00044286,2025-03-07,2025-03-07,1646,Paid,Cheque,0,61.59
PRM000060511,POL000116253,CUST00000500,2025-09-01,2025-09-01,12863,Paid,Credit Card,0,441.85
PRM000060512,POL000111337,CUST00007159,2025-08-19,2025-09-19,16984,Paid,Debit Card,31,426.72
PRM000060513,POL000098297,CUST00022937,2026-05-21,2026-06-07,35635,Paid,Cheque,17,1625.8
PRM000060514,POL000005439,CUST00043088,2026-08-25,2026-08-25,31873,Paid,Net Banking,0,1457.76
PRM000060515,POL000076377,CUST00019706,2025-02-05,2025-02-08,12523,Paid,Credit Card,3,364.4
PRM000060516,POL000106483,CUST00001703,2025-05-19,,32119,Pending,Cheque,,1043.92
PRM000060517,POL000008354,CUST00056402,2026-01-13,2026-01-26,20002,Paid,Debit Card,13,648.42
PRM000060518,POL000080842,CUST00031210,2025-10-28,2025-10-28,17071,Paid,Credit Card,0,510.58
PRM000060519,POL000019593,CUST00075558,2026-07-23,2026-07-28,821,Paid,Auto Debit,5,15.51
PRM000060520,POL000124035,CUST00001765,2026-07-03,2026-07-12,13738,Paid,Credit Card,9,518.67
PRM000060521,POL000134562,CUST00019691,2026-05-02,2026-05-06,1140,Paid,Cheque,4,42.19
PRM000060522,POL000046412,CUST00027490,2025-04-04,2025-04-04,3251,Paid,Net Banking,0,94.38
PRM000060523,POL000061236,CUST00087355,2025-04-29,2025-05-11,7726,Paid,Auto Debit,12,373.62
PRM000060524,POL000017572,CUST00014567,2026-06-16,2026-07-01,16090,Paid,Cheque,15,186.94
PRM000060525,POL000119175,CUST00013138,2026-04-30,2026-05-06,2289,Paid,UPI,6,56.9
PRM000060526,POL000113349,CUST00059516,2025-12-10,2026-01-14,30302,Paid,Debit Card,35,1086.07
PRM000060527,POL000146204,CUST00052956,2026-05-09,,8695,Overdue,Cheque,,231.71
PRM000060528,POL000096930,CUST00019374,2025-02-01,2025-02-16,19863,Paid,Debit Card,15,412.51
PRM000060529,POL000030133,CUST00033241,2025-06-07,2025-06-07,9467,Paid,Credit Card,0,190.97
PRM000060530,POL000116865,CUST00056970,2025-08-13,2025-08-31,1036,Paid,Net Banking,18,25.95
PRM000060531,POL000062944,CUST00073567,2026-05-16,2026-05-16,1049,Paid,Debit Card,0,38.24
PRM000060532,POL000020791,CUST00048552,2026-03-26,2026-03-26,1497,Paid,Debit Card,0,48.63
PRM000060533,POL000052983,CUST00057108,2026-05-16,2026-06-05,23866,Paid,Cheque,20,1055.84
PRM000060534,POL000142696,CUST00080229,2025-11-30,2025-12-07,3733,Paid,Credit Card,7,109.77
PRM000060535,POL000136390,CUST00019508,2026-06-02,2026-06-02,25962,Paid,UPI,0,887.46
PRM000060536,POL000096850,CUST00007992,2025-04-25,2025-04-26,3902,Paid,Debit Card,1,164.12
PRM000060537,POL000056362,CUST00036509,2026-04-17,2026-05-01,1887,Paid,Credit Card,14,85.52
PRM000060538,POL000143173,CUST00066832,2026-04-22,2026-04-22,22095,Paid,Cheque,0,287.61
PRM000060539,POL000122627,CUST00063962,2025-04-17,,1175,Overdue,Net Banking,,48.43
PRM000060540,POL000022493,CUST00064471,2026-06-15,2026-06-28,24600,Paid,Net Banking,13,1174.77
PRM000060541,POL000083198,CUST00032057,2025-04-24,2025-05-04,13252,Paid,Debit Card,10,351.76
PRM000060542,POL000103145,CUST00070151,2025-10-08,2025-10-10,6838,Paid,Net Banking,2,272.82
PRM000060543,POL000048425,CUST00049759,2026-05-21,2026-05-29,959,Paid,Cheque,8,20.2
PRM000060544,POL000084848,CUST00078539,2026-08-15,2026-09-08,18263,Paid,Auto Debit,24,769.72
PRM000060545,POL000010910,CUST00012521,2026-03-02,2026-03-16,19983,Paid,Credit Card,14,772.5
PRM000060546,POL000115558,CUST00080990,2025-06-24,2025-06-28,3072,Paid,Cheque,4,37.87
PRM000060547,POL000023281,CUST00054654,2026-06-26,2026-06-27,14170,Paid,Net Banking,1,275.2
PRM000060548,POL000078953,CUST00014093,2026-03-19,2026-03-19,1283,Paid,Cheque,0,15.34
PRM000060549,POL000001605,CUST00062286,2025-01-13,,16175,Failed,Debit Card,,694.64
PRM000060550,POL000003900,CUST00002668,2026-04-10,2026-05-10,15440,Paid,UPI,30,243.29
PRM000060551,POL000073068,CUST00011739,2026-06-07,2026-06-25,1233,Paid,Net Banking,18,34.3
PRM000060552,POL000119567,CUST00061006,2025-05-21,2025-05-21,265,Paid,Debit Card,0,4.8
PRM000060553,POL000053708,CUST00014902,2025-02-19,,1102,Pending,Cheque,,36.06
PRM000060554,POL000016074,CUST00053816,2025-04-07,2025-04-07,1135,Paid,Credit Card,0,32.89
PRM000060555,POL000093744,CUST00044373,2025-03-24,2025-03-24,1636,Paid,Cheque,0,52.79
PRM000060556,POL000088939,CUST00040709,2025-07-29,2025-08-04,16292,Paid,UPI,6,556.3
PRM000060557,POL000076316,CUST00023085,2026-07-06,,26808,Pending,Cheque,,1228.37
PRM000060558,POL000114397,CUST00082489,2026-07-24,2026-07-29,9656,Paid,Cheque,5,228.52
PRM000060559,POL000129298,CUST00040010,2025-05-18,2025-05-18,532,Paid,Debit Card,0,25.67
PRM000060560,POL000120348,CUST00073652,2025-11-22,2025-12-13,836,Paid,Net Banking,21,27.13
PRM000060561,POL000083232,CUST00077244,2025-04-29,2025-05-06,9961,Paid,Debit Card,7,105.49
PRM000060562,POL000065058,CUST00083156,2026-05-23,2026-06-08,14976,Paid,Debit Card,16,397.67
PRM000060563,POL000027061,CUST00099692,2026-04-15,2026-04-19,14001,Paid,Debit Card,4,357.98
PRM000060564,POL000112249,CUST00040475,2025-10-23,2025-10-23,4068,Paid,Net Banking,0,100.81
PRM000060565,POL000128787,CUST00056463,2025-08-15,2025-08-15,12574,Paid,Cheque,0,166.16
PRM000060566,POL000007612,CUST00060531,2025-02-22,2025-02-24,385,Paid,Cheque,2,10.1
PRM000060567,POL000123835,CUST00095393,2025-12-28,2026-01-02,26507,Paid,Credit Card,5,1110.37
PRM000060568,POL000007115,CUST00061073,2026-08-07,2026-08-25,39366,Paid,Auto Debit,18,766.07
PRM000060569,POL000069351,CUST00060025,2026-07-13,2026-07-31,34182,Paid,Credit Card,18,571.05
PRM000060570,POL000066224,CUST00039064,2026-07-11,2026-08-14,9312,Paid,Debit Card,34,461.9
PRM000060571,POL000049084,CUST00025234,2025-01-25,2025-02-03,15137,Paid,Net Banking,9,341.44
PRM000060572,POL000009511,CUST00081644,2025-02-07,2025-02-21,1722,Paid,Net Banking,14,18.59
PRM000060573,POL000088561,CUST00079458,2026-05-16,2026-05-30,667,Paid,Cheque,14,32.94
PRM000060574,POL000059009,CUST00092940,2025-04-25,,59656,Overdue,Debit Card,,1961.25
PRM000060575,POL000055865,CUST00013877,2025-07-15,2025-07-15,3588,Paid,UPI,0,45.85
PRM000060576,POL000010686,CUST00033339,2025-11-11,2025-11-12,2577,Paid,Cheque,1,42.88
PRM000060577,POL000102329,CUST00047228,2025-06-12,2025-07-05,1860,Paid,Debit Card,23,38.18
PRM000060578,POL000025609,CUST00055880,2026-05-07,2026-05-08,9871,Paid,UPI,1,322.24
PRM000060579,POL000069485,CUST00003880,2026-07-07,2026-07-21,1638,Paid,Debit Card,14,78.94
PRM000060580,POL000041216,CUST00045158,2025-11-18,,3288,Overdue,Net Banking,,112.52
PRM000060581,POL000095605,CUST00057341,2026-08-30,,1360,Failed,Cheque,,21.83
PRM000060582,POL000113571,CUST00058765,2026-01-25,2026-01-25,5209,Paid,Net Banking,0,72.72
PRM000060583,POL000040154,CUST00017070,2026-05-31,2026-05-31,1760,Paid,Cheque,0,85.69
PRM000060584,POL000061929,CUST00093277,2026-08-28,2026-09-16,1254,Paid,Credit Card,19,36.12
PRM000060585,POL000043290,CUST00090572,2026-05-04,2026-05-04,1133,Paid,Net Banking,0,23.18
PRM000060586,POL000014125,CUST00030908,2025-08-25,2025-08-25,1717,Paid,UPI,0,80.68
PRM000060587,POL000062451,CUST00066677,2025-09-18,2025-09-21,2261,Paid,Net Banking,3,74.8
PRM000060588,POL000078394,CUST00028460,2025-05-11,2025-05-11,4646,Paid,Credit Card,0,68.02
PRM000060589,POL000141784,CUST00000769,2025-08-17,2025-08-19,1479,Paid,Auto Debit,2,41.76
PRM000060590,POL000075242,CUST00026982,2025-04-07,2025-04-07,6598,Paid,Auto Debit,0,280.7
PRM000060591,POL000025531,CUST00095556,2025-10-08,2025-10-08,51167,Paid,UPI,0,1778.33
PRM000060592,POL000022811,CUST00023652,2026-08-01,2026-08-07,16830,Paid,Net Banking,6,786.69
PRM000060593,POL000024703,CUST00099896,2026-05-12,2026-05-16,15105,Paid,Auto Debit,4,742.06
PRM000060594,POL000048655,CUST00078598,2026-04-29,2026-04-29,63836,Paid,Net Banking,0,3129.16
PRM000060595,POL000015252,CUST00024707,2026-03-23,2026-04-01,23110,Paid,UPI,9,656.7
PRM000060596,POL000080049,CUST00061552,2025-04-27,2025-04-27,109825,Paid,Net Banking,0,1150.28
PRM000060597,POL000061325,CUST00027554,2026-01-01,2026-01-12,7917,Paid,Credit Card,11,313.64
PRM000060598,POL000063227,CUST00005633,2025-10-25,2025-11-06,15792,Paid,Net Banking,12,709.36
PRM000060599,POL000113088,CUST00003901,2026-06-26,2026-06-26,20193,Paid,Debit Card,0,538.13
PRM000060600,POL000020176,CUST00045043,2026-01-28,2026-01-31,3357,Paid,UPI,3,57.62
PRM000060601,POL000088671,CUST00018028,2026-05-21,2026-05-23,19226,Paid,UPI,2,856.58
PRM000060602,POL000066445,CUST00018581,2025-02-05,2025-02-05,429,Paid,Auto Debit,0,20.41
PRM000060603,POL000147846,CUST00039455,2026-08-22,,3340,Pending,Cheque,,67.47
PRM000060604,POL000087343,CUST00059192,2026-06-02,2026-06-11,761,Paid,Cheque,9,34.59
PRM000060605,POL000142778,CUST00099237,2026-03-30,2026-04-10,12053,Paid,UPI,11,515.77
PRM000060606,POL000131744,CUST00076099,2026-06-01,2026-06-28,4945,Paid,Auto Debit,27,237.2
PRM000060607,POL000090895,CUST00032516,2025-06-09,2025-06-09,14897,Paid,Cheque,0,187.62
PRM000060608,POL000049612,CUST00031495,2025-08-03,2025-08-03,55889,Paid,UPI,0,2412.9
PRM000060609,POL000088394,CUST00048762,2025-05-26,2025-05-30,15536,Paid,Cheque,4,581.48
PRM000060610,POL000027513,CUST00048988,2026-01-07,2026-01-07,1537,Paid,Auto Debit,0,34.06
PRM000060611,POL000072294,CUST00032164,2025-09-05,2025-10-04,864,Paid,Debit Card,29,21.96
PRM000060612,POL000068842,CUST00061377,2025-05-12,2025-05-16,1170,Paid,Credit Card,4,32.31
PRM000060613,POL000141223,CUST00075323,2025-03-31,2025-04-05,8896,Paid,UPI,5,397.51
PRM000060614,POL000057632,CUST00022098,2026-07-15,,15925,Failed,Auto Debit,,731.02
PRM000060615,POL000115684,CUST00067316,2025-11-28,2025-12-31,15476,Paid,Auto Debit,33,436.22
PRM000060616,POL000028499,CUST00053362,2025-12-13,2025-12-15,20930,Paid,Debit Card,2,850.81
PRM000060617,POL000124456,CUST00004535,2025-02-06,,1342,Overdue,Debit Card,,19.16
PRM000060618,POL000099856,CUST00063621,2025-08-08,,255,Pending,Debit Card,,11.69
PRM000060619,POL000137522,CUST00090778,2026-02-15,2026-02-24,3413,Paid,Cheque,9,108.36
PRM000060620,POL000041520,CUST00077070,2026-01-23,2026-02-07,598,Paid,UPI,15,15.12
PRM000060621,POL000007449,CUST00054763,2026-04-03,2026-04-03,10545,Paid,Cheque,0,462.61
PRM000060622,POL000041964,CUST00050029,2025-12-25,2025-12-25,16552,Paid,UPI,0,703.84
PRM000060623,POL000038060,CUST00057854,2026-05-30,2026-06-04,14790,Paid,Net Banking,5,183.71
PRM000060624,POL000031545,CUST00081518,2026-02-23,2026-03-01,7938,Paid,Cheque,6,374.04
PRM000060625,POL000143018,CUST00060460,2026-08-21,2026-08-25,11948,Paid,Cheque,4,396.52
PRM000060626,POL000040624,CUST00026672,2026-06-15,2026-06-15,10605,Paid,Credit Card,0,309.76
PRM000060627,POL000098136,CUST00044792,2026-08-22,2026-08-26,1050,Paid,Auto Debit,4,30.62
PRM000060628,POL000106132,CUST00006770,2025-06-17,2025-06-17,334,Paid,Cheque,0,11.15
PRM000060629,POL000122905,CUST00066096,2026-06-03,2026-06-05,25247,Paid,UPI,2,965.85
PRM000060630,POL000130607,CUST00071921,2025-12-04,2025-12-04,59487,Paid,Debit Card,0,1819.46
PRM000060631,POL000085627,CUST00006710,2025-09-15,2025-10-01,634,Paid,Debit Card,16,10.66
PRM000060632,POL000105010,CUST00011818,2026-02-16,2026-02-26,1301,Paid,Debit Card,10,41.0
PRM000060633,POL000020604,CUST00033111,2026-05-21,2026-06-03,929,Paid,Credit Card,13,22.54
PRM000060634,POL000002875,CUST00089965,2026-06-06,2026-06-10,7049,Paid,Cheque,4,291.57
PRM000060635,POL000053891,CUST00070030,2026-08-29,2026-09-02,1995,Paid,Credit Card,4,73.78
PRM000060636,POL000123620,CUST00095253,2026-08-07,2026-08-07,2258,Paid,Auto Debit,0,75.87
PRM000060637,POL000098133,CUST00014929,2025-04-24,,12937,Failed,Net Banking,,335.73
PRM000060638,POL000036005,CUST00096781,2025-02-14,2025-02-24,1925,Paid,Cheque,10,36.64
PRM000060639,POL000107797,CUST00023920,2025-08-07,2025-08-18,19594,Paid,Credit Card,11,281.95
PRM000060640,POL000005242,CUST00078320,2025-03-19,2025-03-19,17152,Paid,Debit Card,0,369.27
PRM000060641,POL000138572,CUST00095867,2026-07-20,2026-08-05,1465,Paid,Net Banking,16,44.79
PRM000060642,POL000075801,CUST00035773,2026-04-20,2026-04-20,6445,Paid,Cheque,0,311.53
PRM000060643,POL000121265,CUST00034633,2026-07-29,2026-07-29,1255,Paid,Cheque,0,59.49
PRM000060644,POL000050707,CUST00023718,2026-01-30,2026-01-30,35608,Paid,Net Banking,0,1693.67
PRM000060645,POL000136108,CUST00050819,2026-03-11,,12184,Overdue,Auto Debit,,383.28
PRM000060646,POL000121961,CUST00005623,2026-07-05,2026-07-13,4608,Paid,UPI,8,130.4
PRM000060647,POL000051784,CUST00093155,2025-02-11,2025-02-14,1248,Paid,Credit Card,3,24.71
PRM000060648,POL000012514,CUST00018880,2026-08-17,2026-08-17,53653,Paid,Net Banking,0,1761.72
PRM000060649,POL000116845,CUST00033060,2025-09-30,2025-10-12,14215,Paid,Credit Card,12,507.03
PRM000060650,POL000061060,CUST00004438,2026-01-02,2026-01-18,19863,Paid,Cheque,16,608.16
PRM000060651,POL000055277,CUST00093373,2025-05-28,2025-06-02,22723,Paid,Credit Card,5,1033.9
PRM000060652,POL000011238,CUST00052488,2025-08-07,2025-08-28,19776,Paid,Cheque,21,693.76
PRM000060653,POL000095068,CUST00074235,2025-04-29,2025-05-13,2408,Paid,Net Banking,14,111.38
PRM000060654,POL000077862,CUST00046416,2026-06-05,2026-06-05,1837,Paid,Cheque,0,83.53
PRM000060655,POL000041531,CUST00011569,2025-03-21,2025-03-21,4562,Paid,Credit Card,0,148.18
PRM000060656,POL000007378,CUST00055486,2026-04-30,,19152,Failed,Cheque,,309.39
PRM000060657,POL000023537,CUST00042140,2026-04-26,2026-06-13,4941,Paid,Cheque,48,148.11
PRM000060658,POL000081869,CUST00067734,2026-04-06,2026-04-06,4450,Paid,Net Banking,0,206.97
PRM000060659,POL000021933,CUST00099178,2026-04-02,2026-04-02,20044,Paid,Debit Card,0,798.04
PRM000060660,POL000007245,CUST00077073,2026-05-31,2026-05-31,1332,Paid,Cheque,0,40.51
PRM000060661,POL000060717,CUST00054148,2025-06-14,2025-06-14,8362,Paid,Debit Card,0,413.4
PRM000060662,POL000006583,CUST00068914,2025-05-29,2025-05-29,740,Paid,Debit Card,0,27.53
PRM000060663,POL000004749,CUST00016417,2026-03-17,2026-03-17,7231,Paid,Credit Card,0,168.7
PRM000060664,POL000112927,CUST00041658,2026-08-17,2026-08-27,2076,Paid,Debit Card,10,103.59
PRM000060665,POL000025468,CUST00063183,2025-10-31,2025-10-31,29802,Paid,Auto Debit,0,872.4
PRM000060666,POL000107003,CUST00034780,2026-04-18,2026-05-09,1925,Paid,Debit Card,21,92.46
PRM000060667,POL000080609,CUST00089751,2025-01-04,2025-01-04,10057,Paid,Net Banking,0,111.06
PRM000060668,POL000128619,CUST00079549,2026-01-17,2026-01-17,17036,Paid,Credit Card,0,404.53
PRM000060669,POL000134808,CUST00051346,2025-03-03,2025-03-03,25864,Paid,UPI,0,386.58
PRM000060670,POL000016891,CUST00054534,2026-03-12,2026-03-12,4522,Paid,UPI,0,80.89
PRM000060671,POL000088736,CUST00009709,2025-09-03,2025-09-03,12414,Paid,Credit Card,0,327.51
PRM000060672,POL000145797,CUST00062027,2026-05-09,2026-05-29,1206,Paid,Auto Debit,20,35.05
PRM000060673,POL000048719,CUST00082294,2025-03-25,2025-03-25,24109,Paid,Debit Card,0,877.14
PRM000060674,POL000125533,CUST00041093,2026-08-14,2026-08-21,1267,Paid,Debit Card,7,48.48
PRM000060675,POL000026625,CUST00095944,2025-12-10,2025-12-27,20526,Paid,Cheque,17,506.24
PRM000060676,POL000107948,CUST00030831,2026-07-09,2026-07-09,2200,Paid,Net Banking,0,78.73
PRM000060677,POL000102010,CUST00068457,2025-05-30,2025-06-07,2433,Paid,Credit Card,8,42.15
PRM000060678,POL000051808,CUST00049922,2025-12-06,2025-12-06,8070,Paid,UPI,0,383.39
PRM000060679,POL000042991,CUST00073314,2025-02-13,2025-02-13,20528,Paid,Credit Card,0,861.92
PRM000060680,POL000137263,CUST00077802,2025-04-26,2025-06-02,31239,Paid,Cheque,37,1011.48
PRM000060681,POL000091511,CUST00098264,2026-06-16,2026-07-01,801,Paid,UPI,15,18.94
PRM000060682,POL000015425,CUST00082876,2025-04-21,2025-05-01,5001,Paid,Credit Card,10,96.02
PRM000060683,POL000050267,CUST00008572,2025-05-30,2025-05-30,16656,Paid,Net Banking,0,287.2
PRM000060684,POL000056121,CUST00017319,2026-02-03,2026-02-11,3687,Paid,Auto Debit,8,94.34
PRM000060685,POL000003550,CUST00079584,2025-09-14,2025-09-14,4848,Paid,Auto Debit,0,136.19
PRM000060686,POL000115438,CUST00052244,2026-06-14,2026-06-14,4205,Paid,Net Banking,0,107.28
PRM000060687,POL000133578,CUST00050113,2026-04-23,2026-04-23,1269,Paid,Auto Debit,0,21.34
PRM000060688,POL000065674,CUST00012163,2026-01-24,2026-02-01,4187,Paid,Credit Card,8,154.34
PRM000060689,POL000064327,CUST00052764,2025-09-11,2025-09-17,3521,Paid,Auto Debit,6,98.98
PRM000060690,POL000066354,CUST00064778,2025-06-30,2025-07-01,3036,Paid,Net Banking,1,37.06
PRM000060691,POL000063712,CUST00073951,2025-01-05,2025-01-11,45899,Paid,Net Banking,6,1517.74
PRM000060692,POL000037605,CUST00096063,2025-11-22,2025-11-22,2669,Paid,Debit Card,0,49.27
PRM000060693,POL000030322,CUST00027194,2025-07-15,2025-07-26,557,Paid,Auto Debit,11,13.68
PRM000060694,POL000032923,CUST00084726,2025-09-16,2025-10-05,20940,Paid,Credit Card,19,615.49
