AGENT_ID,AGENT_NAME,AGENT_TYPE,REGION,EXPERIENCE_YEARS,COMMISSION_PCT,POLICIES_SOLD,RENEWAL_RATE_PCT,STATUS,JOIN_DATE
AGT002443,Agent 02443,Individual Agent,West,6,7.48,148,80.05,Active,2015-07-05
AGT002444,Agent 02444,Broker,Central,4,6.59,266,83.78,Active,2017-06-20
AGT002445,Agent 02445,Bank Partner,South,1,8.47,406,74.29,Inactive,2015-05-02
AGT002446,Agent 02446,Bank Partner,East,8,8.31,111,94.22,Active,2017-11-10
AGT002447,Agent 02447,Individual Agent,East,11,5.44,120,82.24,Active,2016-10-04
AGT002448,Agent 02448,Individual Agent,West,15,8.85,402,98.69,Inactive,2023-02-09
AGT002449,Agent 02449,Individual Agent,East,4,6.54,73,93.24,Active,2022-11-14
AGT002450,Agent 02450,Individual Agent,Central,11,6.39,344,91.71,Active,2019-04-09
AGT002451,Agent 02451,Corporate Agent,North,13,6.17,301,78.17,Inactive,2023-06-15
AGT002452,Agent 02452,Corporate Agent,Central,8,6.28,351,84.71,Active,2025-10-09
AGT002453,Agent 02453,Broker,West,5,3.48,227,89.67,Active,2020-04-01
AGT002454,Agent 02454,Corporate Agent,West,4,1.96,377,97.99,Active,2026-01-18
AGT002455,Agent 02455,Bank Partner,North,13,8.88,381,95.78,Active,2016-11-08
AGT002456,Agent 02456,Broker,East,2,4.14,484,70.61,Active,2021-05-14
AGT002457,Agent 02457,Individual Agent,East,7,10.81,313,91.26,Active,2021-07-05
AGT002458,Agent 02458,Bank Partner,North,8,11.76,421,94.94,Active,2019-07-23
AGT002459,Agent 02459,Broker,North,14,3.63,78,94.95,Active,2018-08-11
AGT002460,Agent 02460,Bank Partner,South,13,9.81,297,90.83,Active,2024-09-16
AGT002461,Agent 02461,Broker,East,9,11.96,73,93.42,Active,2020-09-21
AGT002462,Agent 02462,Digital Partner,West,12,9.99,333,75.79,Active,2020-02-18
AGT002463,Agent 02463,Digital Partner,West,14,5.87,205,81.49,Active,2022-06-27
AGT002464,Agent 02464,Bank Partner,East,10,6.14,82,94.89,Active,2017-05-02
AGT002465,Agent 02465,Corporate Agent,South,9,5.34,142,85.86,Active,2019-04-23
AGT002466,Agent 02466,Corporate Agent,Central,1,9.03,382,91.31,Inactive,2020-04-20
AGT002467,Agent 02467,Broker,East,1,5.18,330,85.27,Active,2020-01-08
AGT002468,Agent 02468,Broker,Central,1,10.45,431,70.53,Active,2019-10-30
AGT002469,Agent 02469,Individual Agent,West,9,6.2,339,79.38,Active,2025-04-21
AGT002470,Agent 02470,Bank Partner,Central,6,7.11,435,79.62,Active,2019-10-23
AGT002471,Agent 02471,Digital Partner,South,7,9.04,355,72.52,Active,2021-11-04
AGT002472,Agent 02472,Corporate Agent,East,6,1.96,422,96.53,Active,2024-12-20
AGT002473,Agent 02473,Corporate Agent,East,2,4.75,255,70.47,Active,2025-07-05
AGT002474,Agent 02474,Individual Agent,East,6,9.12,142,91.88,Active,2016-07-17
AGT002475,Agent 02475,Individual Agent,Central,14,4.69,43,85.84,Active,2018-07-05
AGT002476,Agent 02476,Bank Partner,East,14,3.54,317,74.53,Active,2015-01-16
AGT002477,Agent 02477,Corporate Agent,West,8,5.66,293,72.3,Active,2020-12-11
AGT002478,Agent 02478,Corporate Agent,Central,10,2.4,295,86.89,Active,2015-01-16
AGT002479,Agent 02479,Digital Partner,East,2,5.1,445,87.68,Active,2017-11-10
AGT002480,Agent 02480,Individual Agent,South,2,5.52,152,81.13,Active,2023-12-12
AGT002481,Agent 02481,Broker,West,5,6.07,187,96.08,Active,2025-10-30
AGT002482,Agent 02482,Corporate Agent,South,2,1.03,323,91.69,Active,2016-03-13
AGT002483,Agent 02483,Broker,North,15,4.74,493,92.87,Active,2026-02-02
AGT002484,Agent 02484,Individual Agent,West,5,9.37,54,81.14,Active,2020-12-21
AGT002485,Agent 02485,Digital Partner,East,12,8.57,292,80.49,Active,2025-01-17
AGT002486,Agent 02486,Bank Partner,South,10,5.24,327,96.68,Active,2016-12-20
AGT002487,Agent 02487,Broker,North,6,1.19,352,94.88,Inactive,2016-05-27
AGT002488,Agent 02488,Bank Partner,South,7,7.35,375,94.42,Active,2021-03-29
AGT002489,Agent 02489,Digital Partner,West,14,6.22,423,85.19,Active,2019-06-30
AGT002490,Agent 02490,Digital Partner,North,1,1.46,93,93.95,Active,2015-08-06
AGT002491,Agent 02491,Digital Partner,South,10,3.75,91,83.01,Active,2017-07-05
AGT002492,Agent 02492,Individual Agent,West,7,6.58,417,72.02,Active,2017-01-12
AGT002493,Agent 02493,Individual Agent,North,11,3.29,197,72.13,Active,2023-12-03
AGT002494,Agent 02494,Broker,East,6,5.62,287,90.17,Active,2024-07-26
AGT002495,Agent 02495,Bank Partner,West,3,10.59,412,94.67,Active,2019-11-03
AGT002496,Agent 02496,Individual Agent,South,13,7.89,355,93.63,Active,2015-02-22
AGT002497,Agent 02497,Individual Agent,North,10,9.85,254,78.85,Active,2020-07-02
AGT002498,Agent 02498,Corporate Agent,Central,12,11.29,227,71.74,Active,2024-04-17
AGT002499,Agent 02499,Broker,North,2,5.4,401,90.87,Active,2021-01-29
AGT002500,Agent 02500,Corporate Agent,Central,4,2.71,355,88.59,Active,2023-04-23
AGT002501,Agent 02501,Corporate Agent,East,2,2.1,57,97.92,Active,2021-01-01
AGT002502,Agent 02502,Digital Partner,East,9,3.38,355,96.52,Inactive,2018-06-14
AGT002503,Agent 02503,Digital Partner,North,7,7.89,446,93.11,Active,2017-07-22
AGT002504,Agent 02504,Individual Agent,East,14,1.27,467,72.77,Active,2022-11-20
AGT002505,Agent 02505,Bank Partner,West,9,8.68,257,98.83,Active,2024-02-04
AGT002506,Agent 02506,Digital Partner,East,10,6.99,78,75.51,Active,2021-12-03
AGT002507,Agent 02507,Broker,South,9,4.63,184,70.42,Active,2015-12-23
AGT002508,Agent 02508,Digital Partner,North,15,4.44,60,96.8,Active,2021-01-16
AGT002509,Agent 02509,Broker,West,13,5.93,272,83.87,Active,2017-01-19
AGT002510,Agent 02510,Corporate Agent,North,8,4.45,209,74.98,Active,2022-08-25
AGT002511,Agent 02511,Bank Partner,Central,4,2.32,184,95.95,Active,2019-10-13
AGT002512,Agent 02512,Individual Agent,South,12,6.49,344,85.3,Active,2021-06-21
AGT002513,Agent 02513,Corporate Agent,Central,6,5.57,174,71.7,Active,2026-01-23
AGT002514,Agent 02514,Digital Partner,West,6,3.47,218,88.31,Active,2021-11-21
AGT002515,Agent 02515,Digital Partner,South,7,7.04,427,78.75,Active,2024-02-17
AGT002516,Agent 02516,Corporate Agent,Central,2,3.63,50,96.96,Active,2016-11-06
AGT002517,Agent 02517,Individual Agent,North,1,8.47,216,94.66,Active,2019-04-05
AGT002518,Agent 02518,Corporate Agent,East,12,9.39,496,98.35,Active,2023-07-18
AGT002519,Agent 02519,Bank Partner,Central,11,4.62,412,73.91,Active,2020-02-22
AGT002520,Agent 02520,Digital Partner,North,13,2.71,415,89.65,Active,2021-10-21
AGT002521,Agent 02521,Corporate Agent,South,4,3.45,229,97.92,Active,2015-06-12
AGT002522,Agent 02522,Digital Partner,Central,15,3.19,66,76.48,Active,2025-11-17
AGT002523,Agent 02523,Bank Partner,North,15,9.77,133,81.22,Active,2019-01-17
AGT002524,Agent 02524,Digital Partner,West,8,5.49,342,70.5,Active,2025-01-22
AGT002525,Agent 02525,Corporate Agent,North,3,3.57,418,75.64,Active,2024-01-31
AGT002526,Agent 02526,Bank Partner,South,2,2.1,301,89.57,Active,2018-03-22
AGT002527,Agent 02527,Individual Agent,South,2,5.12,303,72.51,Active,2022-03-24
AGT002528,Agent 02528,Corporate Agent,East,7,11.46,69,90.79,Active,2023-07-30
AGT002529,Agent 02529,Digital Partner,Central,6,2.5,473,86.99,Active,2021-09-23
AGT002530,Agent 02530,Bank Partner,Central,3,10.57,443,86.27,Active,2017-02-17
AGT002531,Agent 02531,Individual Agent,Central,10,3.64,205,84.79,Inactive,2021-05-10
AGT002532,Agent 02532,Broker,East,11,1.92,88,86.27,Active,2017-08-08
AGT002533,Agent 02533,Bank Partner,Central,8,9.05,79,73.36,Active,2021-10-26
AGT002534,Agent 02534,Bank Partner,East,10,1.04,481,78.54,Active,2015-04-03
AGT002535,Agent 02535,Broker,Central,13,5.99,324,94.57,Inactive,2019-02-03
AGT002536,Agent 02536,Corporate Agent,East,13,2.71,427,86.8,Inactive,2019-03-03
AGT002537,Agent 02537,Bank Partner,South,2,6.06,59,78.92,Active,2026-06-25
AGT002538,Agent 02538,Digital Partner,East,14,2.68,172,85.22,Active,2024-02-29
AGT002539,Agent 02539,Corporate Agent,West,9,4.79,205,87.14,Active,2024-12-19
AGT002540,Agent 02540,Bank Partner,West,7,5.29,193,71.17,Active,2025-06-28
AGT002541,Agent 02541,Broker,South,10,3.06,342,79.12,Inactive,2025-08-12
AGT002542,Agent 02542,Broker,North,9,1.48,232,89.06,Active,2019-04-27
AGT002543,Agent 02543,Individual Agent,South,7,4.35,460,78.53,Inactive,2024-02-04
AGT002544,Agent 02544,Bank Partner,East,9,4.36,319,88.51,Active,2019-12-23
AGT002545,Agent 02545,Digital Partner,Central,4,8.48,67,85.97,Active,2017-01-02
AGT002546,Agent 02546,Broker,South,15,6.54,453,78.99,Active,2021-11-27
AGT002547,Agent 02547,Corporate Agent,West,7,8.83,428,87.35,Active,2018-03-03
AGT002548,Agent 02548,Broker,Central,5,5.88,69,90.92,Active,2025-11-24
AGT002549,Agent 02549,Bank Partner,North,15,11.97,464,96.18,Active,2021-06-01
AGT002550,Agent 02550,Individual Agent,North,12,7.81,50,75.94,Active,2020-01-06
AGT002551,Agent 02551,Broker,Central,9,4.55,103,91.77,Active,2016-08-12
AGT002552,Agent 02552,Broker,East,1,4.75,83,75.57,Active,2024-04-26
AGT002553,Agent 02553,Bank Partner,South,10,6.96,242,83.98,Inactive,2023-10-05
AGT002554,Agent 02554,Corporate Agent,West,12,3.53,368,91.82,Active,2026-04-07
AGT002555,Agent 02555,Individual Agent,Central,11,2.79,31,84.97,Active,2022-09-23
AGT002556,Agent 02556,Corporate Agent,East,12,11.88,488,80.03,Active,2021-06-07
AGT002557,Agent 02557,Digital Partner,East,2,4.5,308,97.97,Active,2015-12-23
AGT002558,Agent 02558,Individual Agent,West,10,8.22,151,84.63,Inactive,2020-11-16
AGT002559,Agent 02559,Digital Partner,South,13,5.46,137,74.75,Active,2025-07-12
AGT002560,Agent 02560,Broker,East,12,11.84,274,79.7,Active,2022-10-29
AGT002561,Agent 02561,Digital Partner,South,1,7.71,380,86.08,Active,2024-01-01
AGT002562,Agent 02562,Digital Partner,Central,15,7.88,68,70.28,Active,2015-04-14
AGT002563,Agent 02563,Individual Agent,North,10,10.25,150,78.05,Active,2019-07-12
AGT002564,Agent 02564,Digital Partner,North,7,11.02,395,71.4,Active,2016-10-02
AGT002565,Agent 02565,Bank Partner,West,15,6.63,366,90.92,Active,2026-06-28
AGT002566,Agent 02566,Corporate Agent,South,3,10.27,423,82.84,Active,2018-11-24
AGT002567,Agent 02567,Digital Partner,South,3,1.13,187,88.97,Active,2019-12-31
AGT002568,Agent 02568,Digital Partner,West,1,1.89,184,87.6,Active,2019-09-04
AGT002569,Agent 02569,Individual Agent,East,13,1.49,420,82.49,Active,2018-12-29
AGT002570,Agent 02570,Digital Partner,Central,6,8.52,47,83.39,Active,2020-10-01
AGT002571,Agent 02571,Individual Agent,North,1,11.53,431,98.97,Active,2024-05-29
AGT002572,Agent 02572,Broker,East,3,4.23,186,90.29,Active,2019-12-03
AGT002573,Agent 02573,Individual Agent,Central,12,10.06,39,85.33,Active,2020-06-25
AGT002574,Agent 02574,Corporate Agent,East,4,3.64,351,82.93,Active,2017-07-12
AGT002575,Agent 02575,Corporate Agent,South,15,10.4,490,70.34,Active,2019-10-04
AGT002576,Agent 02576,Corporate Agent,West,7,10.17,196,97.65,Active,2020-07-04
AGT002577,Agent 02577,Individual Agent,West,13,2.6,284,84.12,Active,2021-04-11
AGT002578,Agent 02578,Digital Partner,South,1,11.51,234,83.56,Active,2021-02-12
AGT002579,Agent 02579,Digital Partner,Central,9,5.39,54,83.14,Active,2020-01-12
AGT002580,Agent 02580,Bank Partner,South,14,7.64,440,79.48,Inactive,2022-09-17
AGT002581,Agent 02581,Broker,South,14,8.4,324,79.9,Active,2019-01-24
AGT002582,Agent 02582,Individual Agent,South,9,2.47,102,83.34,Active,2023-11-24
AGT002583,Agent 02583,Digital Partner,West,14,4.43,239,70.42,Active,2015-01-25
AGT002584,Agent 02584,Bank Partner,South,8,11.43,384,97.05,Active,2015-04-15
AGT002585,Agent 02585,Corporate Agent,West,14,4.69,203,79.63,Active,2016-04-16
AGT002586,Agent 02586,Bank Partner,East,1,3.43,229,94.02,Active,2024-10-27
AGT002587,Agent 02587,Individual Agent,East,11,9.04,267,91.05,Active,2023-07-26
AGT002588,Agent 02588,Broker,East,6,11.36,486,90.85,Active,2020-03-10
AGT002589,Agent 02589,Individual Agent,East,2,4.16,69,80.88,Active,2015-12-08
AGT002590,Agent 02590,Broker,Central,8,7.81,135,82.4,Active,2015-11-17
AGT002591,Agent 02591,Broker,South,13,4.4,451,73.76,Active,2018-12-27
AGT002592,Agent 02592,Individual Agent,North,8,4.2,40,74.55,Active,2023-06-02
AGT002593,Agent 02593,Corporate Agent,North,15,9.52,436,94.81,Active,2022-10-21
AGT002594,Agent 02594,Broker,North,13,7.24,454,84.49,Active,2025-06-10
AGT002595,Agent 02595,Broker,West,7,8.17,423,84.31,Active,2018-06-08
AGT002596,Agent 02596,Corporate Agent,South,10,11.7,137,81.27,Inactive,2025-03-28
AGT002597,Agent 02597,Digital Partner,East,13,2.11,478,77.01,Inactive,2015-01-08
AGT002598,Agent 02598,Corporate Agent,West,7,4.47,406,79.42,Inactive,2020-08-21
AGT002599,Agent 02599,Broker,Central,13,1.55,218,78.9,Active,2022-02-07
AGT002600,Agent 02600,Bank Partner,North,3,9.14,189,75.92,Active,2015-03-09
AGT002601,Agent 02601,Broker,East,9,4.73,200,86.97,Active,2020-09-08
AGT002602,Agent 02602,Individual Agent,East,2,4.15,108,73.46,Active,2026-05-29
AGT002603,Agent 02603,Corporate Agent,South,14,4.29,278,88.06,Active,2022-07-03
AGT002604,Agent 02604,Bank Partner,East,4,4.94,366,80.65,Active,2024-06-28
AGT002605,Agent 02605,Bank Partner,South,3,10.84,268,71.42,Active,2021-07-26
AGT002606,Agent 02606,Broker,South,1,10.45,60,97.64,Active,2019-01-19
AGT002607,Agent 02607,Bank Partner,Central,2,1.5,225,95.17,Active,2019-02-06
AGT002608,Agent 02608,Digital Partner,West,11,5.74,83,92.36,Active,2019-12-25
AGT002609,Agent 02609,Broker,North,14,11.1,423,82.26,Active,2020-01-18
AGT002610,Agent 02610,Bank Partner,South,8,11.29,241,88.5,Active,2018-09-17
AGT002611,Agent 02611,Broker,East,8,7.34,338,79.7,Active,2016-08-15
AGT002612,Agent 02612,Broker,East,2,8.31,304,78.0,Active,2021-01-06
AGT002613,Agent 02613,Digital Partner,West,2,2.8,274,85.78,Active,2018-01-10
AGT002614,Agent 02614,Broker,South,14,6.32,494,90.93,Active,2025-10-23
AGT002615,Agent 02615,Broker,Central,10,1.45,205,80.47,Active,2015-01-17
AGT002616,Agent 02616,Corporate Agent,East,7,10.64,153,96.17,Active,2018-01-15
AGT002617,Agent 02617,Corporate Agent,North,12,5.56,177,91.0,Active,2015-12-15
AGT002618,Agent 02618,Bank Partner,North,4,2.44,119,83.74,Active,2016-03-02
AGT002619,Agent 02619,Broker,South,3,11.48,87,83.13,Active,2021-07-07
AGT002620,Agent 02620,Digital Partner,West,1,1.46,88,96.46,Active,2020-09-30
AGT002621,Agent 02621,Digital Partner,East,4,1.31,136,98.58,Active,2015-04-22
AGT002622,Agent 02622,Individual Agent,North,1,2.31,392,84.16,Active,2017-05-24
AGT002623,Agent 02623,Digital Partner,West,5,4.28,249,87.06,Active,2018-05-03
AGT002624,Agent 02624,Broker,West,6,3.79,358,86.53,Active,2017-02-23
AGT002625,Agent 02625,Digital Partner,North,1,7.46,272,87.15,Active,2016-10-31
AGT002626,Agent 02626,Digital Partner,South,1,8.01,412,88.36,Active,2019-05-11
AGT002627,Agent 02627,Broker,Central,15,3.1,264,73.01,Active,2022-08-14
AGT002628,Agent 02628,Bank Partner,North,12,4.42,444,74.64,Active,2015-07-27
AGT002629,Agent 02629,Digital Partner,North,12,6.41,76,87.33,Active,2021-01-05
AGT002630,Agent 02630,Corporate Agent,North,7,10.28,364,71.14,Active,2021-03-04
AGT002631,Agent 02631,Bank Partner,North,2,9.96,497,93.52,Active,2018-10-09
AGT002632,Agent 02632,Individual Agent,West,3,8.06,199,89.91,Active,2016-02-04
AGT002633,Agent 02633,Corporate Agent,West,2,8.84,269,88.8,Inactive,2019-01-09
AGT002634,Agent 02634,Broker,North,8,7.48,118,84.85,Active,2021-03-01
AGT002635,Agent 02635,Digital Partner,South,1,2.44,452,73.88,Active,2021-11-06
AGT002636,Agent 02636,Bank Partner,Central,3,5.77,452,91.41,Inactive,2024-11-05
AGT002637,Agent 02637,Digital Partner,West,14,7.18,344,89.14,Active,2016-08-31
AGT002638,Agent 02638,Individual Agent,North,2,11.67,331,75.74,Active,2024-09-17
AGT002639,Agent 02639,Bank Partner,East,11,5.71,231,70.26,Active,2015-01-31
AGT002640,Agent 02640,Individual Agent,South,14,3.31,346,74.97,Active,2023-02-02
AGT002641,Agent 02641,Individual Agent,East,7,3.35,310,93.88,Active,2018-07-09
AGT002642,Agent 02642,Corporate Agent,North,15,8.8,283,87.49,Active,2022-07-07
AGT002643,Agent 02643,Corporate Agent,South,7,3.15,101,85.42,Active,2020-06-04
AGT002644,Agent 02644,Individual Agent,North,11,7.38,349,82.92,Active,2015-10-30
AGT002645,Agent 02645,Broker,West,8,8.29,58,88.57,Active,2017-03-18
AGT002646,Agent 02646,Individual Agent,South,10,6.38,274,81.0,Active,2020-05-30
AGT002647,Agent 02647,Broker,Central,8,4.01,128,98.29,Active,2026-04-18
AGT002648,Agent 02648,Bank Partner,North,7,2.07,464,97.26,Active,2024-10-16
AGT002649,Agent 02649,Digital Partner,North,3,5.53,274,84.08,Active,2022-04-28
AGT002650,Agent 02650,Individual Agent,East,4,9.83,369,75.48,Active,2019-04-03
AGT002651,Agent 02651,Digital Partner,North,11,8.58,164,89.99,Active,2015-03-05
AGT002652,Agent 02652,Corporate Agent,East,12,7.21,188,83.36,Active,2020-07-31
AGT002653,Agent 02653,Corporate Agent,East,2,2.09,268,94.49,Active,2015-11-03
AGT002654,Agent 02654,Digital Partner,East,7,1.68,374,97.37,Active,2023-05-04
AGT002655,Agent 02655,Corporate Agent,Central,1,9.06,200,79.7,Active,2024-08-21
AGT002656,Agent 02656,Digital Partner,Central,9,4.41,255,96.77,Active,2025-06-11
AGT002657,Agent 02657,Individual Agent,South,7,4.73,251,74.92,Active,2026-04-06
AGT002658,Agent 02658,Broker,West,8,11.34,300,84.17,Active,2020-10-09
AGT002659,Agent 02659,Bank Partner,Central,12,8.71,222,91.98,Active,2018-09-16
AGT002660,Agent 02660,Bank Partner,East,6,5.93,187,97.55,Active,2021-04-20
AGT002661,Agent 02661,Broker,East,15,10.97,111,77.99,Active,2022-05-27
AGT002662,Agent 02662,Broker,West,3,3.96,460,92.52,Active,2021-03-15
AGT002663,Agent 02663,Broker,Central,7,3.0,74,73.99,Active,2019-10-28
AGT002664,Agent 02664,Digital Partner,East,9,2.39,96,89.68,Active,2021-10-19
AGT002665,Agent 02665,Broker,North,7,1.37,87,81.02,Active,2025-01-24
AGT002666,Agent 02666,Individual Agent,Central,3,3.36,136,78.91,Active,2017-05-25
AGT002667,Agent 02667,Individual Agent,Central,2,8.51,390,95.46,Active,2015-09-29
AGT002668,Agent 02668,Corporate Agent,North,12,5.15,398,95.95,Active,2022-01-06
AGT002669,Agent 02669,Corporate Agent,East,6,7.33,415,73.87,Active,2016-11-12
AGT002670,Agent 02670,Broker,South,10,8.54,192,86.82,Active,2022-10-02
AGT002671,Agent 02671,Individual Agent,North,3,11.56,451,90.5,Active,2015-09-06
AGT002672,Agent 02672,Broker,Central,12,4.02,297,81.87,Active,2025-04-02
AGT002673,Agent 02673,Digital Partner,East,15,3.8,223,73.78,Active,2024-10-02
AGT002674,Agent 02674,Corporate Agent,South,7,1.38,459,84.94,Active,2022-09-05
AGT002675,Agent 02675,Digital Partner,West,4,7.76,216,95.77,Active,2022-07-07
AGT002676,Agent 02676,Bank Partner,East,14,8.27,244,72.1,Active,2025-01-19
AGT002677,Agent 02677,Individual Agent,South,1,2.99,478,92.01,Active,2020-08-19
AGT002678,Agent 02678,Digital Partner,East,8,3.37,251,78.78,Active,2022-11-07
AGT002679,Agent 02679,Corporate Agent,North,12,6.43,443,90.56,Active,2020-03-04
AGT002680,Agent 02680,Individual Agent,North,8,8.26,118,74.07,Active,2021-09-21
AGT002681,Agent 02681,Corporate Agent,East,5,4.12,302,96.79,Active,2020-11-27
AGT002682,Agent 02682,Individual Agent,North,1,6.58,464,96.96,Active,2016-06-02
AGT002683,Agent 02683,Corporate Agent,South,13,9.12,33,93.28,Active,2020-04-25
AGT002684,Agent 02684,Broker,North,6,5.19,467,96.02,Active,2019-02-06
AGT002685,Agent 02685,Individual Agent,North,5,2.63,97,80.57,Active,2015-11-07
AGT002686,Agent 02686,Bank Partner,South,4,9.91,492,72.74,Active,2017-07-19
AGT002687,Agent 02687,Individual Agent,South,11,4.4,452,81.4,Active,2020-05-08
AGT002688,Agent 02688,Digital Partner,North,7,3.95,337,88.57,Active,2024-03-30
AGT002689,Agent 02689,Corporate Agent,West,14,3.21,447,89.49,Active,2024-10-11
AGT002690,Agent 02690,Corporate Agent,South,7,4.94,425,92.41,Active,2015-05-31
AGT002691,Agent 02691,Bank Partner,South,10,9.11,35,93.98,Active,2026-06-22
AGT002692,Agent 02692,Corporate Agent,West,13,8.79,157,84.5,Active,2015-07-01
AGT002693,Agent 02693,Corporate Agent,Central,6,5.11,165,77.07,Active,2017-12-14
AGT002694,Agent 02694,Individual Agent,Central,12,1.65,361,76.69,Active,2023-07-31
AGT002695,Agent 02695,Bank Partner,North,7,10.37,205,79.62,Active,2022-07-22
AGT002696,Agent 02696,Broker,Central,2,9.88,259,87.09,Active,2025-03-09
AGT002697,Agent 02697,Individual Agent,West,3,9.17,308,96.74,Inactive,2022-04-03
AGT002698,Agent 02698,Broker,East,8,3.9,132,95.71,Active,2019-06-14
AGT002699,Agent 02699,Digital Partner,South,11,10.75,211,96.55,Active,2016-03-18
AGT002700,Agent 02700,Broker,West,8,1.31,41,73.35,Inactive,2024-05-24
AGT002701,Agent 02701,Corporate Agent,South,13,8.94,185,97.71,Active,2016-08-15
AGT002702,Agent 02702,Corporate Agent,South,8,11.41,119,91.12,Active,2020-02-21
AGT002703,Agent 02703,Individual Agent,North,12,10.41,259,77.14,Active,2019-01-02
AGT002704,Agent 02704,Individual Agent,Central,2,7.54,274,95.69,Active,2025-01-14
AGT002705,Agent 02705,Digital Partner,Central,11,1.04,397,91.77,Active,2022-08-13
AGT002706,Agent 02706,Corporate Agent,West,13,8.33,385,77.63,Active,2018-07-24
AGT002707,Agent 02707,Bank Partner,West,13,7.08,293,75.61,Active,2021-08-04
AGT002708,Agent 02708,Individual Agent,South,11,3.71,416,95.32,Active,2015-11-22
AGT002709,Agent 02709,Digital Partner,South,4,8.84,212,96.94,Active,2023-05-04
AGT002710,Agent 02710,Broker,West,3,11.05,261,75.98,Active,2023-08-06
