POLICY_ID,CUSTOMER_ID,POLICY_TYPE,SALES_CHANNEL,AGENT_ID,POLICY_START_DATE,POLICY_END_DATE,SUM_INSURED,ANNUAL_PREMIUM,PAYMENT_MODE,RISK_SCORE,RISK_BAND,POLICY_STATUS,DISCOUNT_PCT,COMMISSION_PCT
POL000064875,CUST00097174,Commercial,Broker,AGT003130,2023-10-13,2024-10-12,6135214,45034,Annual,420,Low,Active,12.69,2.99
POL000064876,CUST00021187,Health,Corporate Partner,AGT003980,2026-07-13,2027-07-13,416882,18441,Annual,413,Low,Active,5.77,2.63
POL000064877,CUST00048784,Term Life,Direct,AGT004520,2026-01-11,2046-01-06,7383739,11665,Annual,250,Low,Active,16.45,0.26
POL000064878,CUST00035969,Health,Broker,AGT003913,2025-07-03,2035-07-01,523802,24793,Annual,441,Low,Active,19.16,1.23
POL000064879,CUST00034963,Commercial,Online,AGT003467,2024-08-03,2044-07-29,5692186,41011,Annual,452,Low,Expired,17.15,3.08
POL000064880,CUST00048485,Motor,Agent,AGT003297,2022-11-16,2023-11-16,284213,12108,Annual,481,Medium,Expired,4.5,0.63
POL000064881,CUST00091114,Health,Bancassurance,AGT000776,2019-08-06,2020-08-05,1859216,15814,Monthly,408,Low,Expired,0.01,2.76
POL000064882,CUST00083522,Personal Accident,Agent,AGT002648,2023-08-09,2024-08-08,1322299,4939,Half-Yearly,281,Low,Active,5.33,4.06
POL000064883,CUST00054381,Travel,Broker,AGT001632,2021-03-17,2022-03-17,100000,4124,Annual,459,Low,Lapsed,12.31,1.69
POL000064884,CUST00075938,Home,Agent,AGT004225,2026-06-23,2046-06-18,5725762,12707,Half-Yearly,500,Medium,Active,3.95,3.84
POL000064885,CUST00020588,Motor,Direct,AGT001438,2019-10-05,2020-10-04,704181,13670,Monthly,548,Medium,Active,4.29,2.18
POL000064886,CUST00015662,Motor,Agent,AGT004477,2024-05-02,2025-05-02,741328,21795,Quarterly,355,Low,Lapsed,0.25,4.91
POL000064887,CUST00089735,Personal Accident,Online,AGT003462,2023-01-03,2024-01-03,1691128,10536,Annual,357,Low,Active,15.32,2.85
POL000064888,CUST00035430,Home,Broker,AGT001746,2019-02-05,2020-02-05,1938581,8366,Annual,450,Low,Active,4.47,2.63
POL000064889,CUST00025683,Health,Broker,AGT003367,2020-03-16,2021-03-16,1002813,14456,Annual,443,Low,Cancelled,19.86,3.01
POL000064890,CUST00001546,Commercial,Corporate Partner,AGT003449,2020-03-29,2021-03-29,10874088,59106,Annual,409,Low,Active,9.25,2.07
POL000064891,CUST00065046,Personal Accident,Agent,AGT002754,2021-01-08,2022-01-08,1826757,7463,Monthly,559,Medium,Active,3.71,2.31
POL000064892,CUST00014188,Personal Accident,Bancassurance,AGT002414,2022-04-28,2023-04-28,1262579,6705,Half-Yearly,424,Low,Lapsed,0.62,2.81
POL000064893,CUST00071492,Commercial,Corporate Partner,AGT004683,2026-01-06,2027-01-06,7813326,31492,Annual,314,Low,Active,9.91,2.48
POL000064894,CUST00037629,Health,Online,AGT004965,2019-01-25,2020-01-25,373496,16429,Monthly,433,Low,Active,15.51,3.72
POL000064895,CUST00025094,Term Life,Online,AGT002803,2025-02-25,2026-02-25,4586550,10992,Annual,395,Low,Active,5.05,0.51
POL000064896,CUST00093817,Term Life,Direct,AGT002150,2019-02-27,2029-02-24,4405064,21020,Monthly,397,Low,Expired,11.83,2.07
POL000064897,CUST00081137,Health,Broker,AGT000277,2024-03-28,2025-03-28,303736,13771,Annual,554,Medium,Active,18.07,0.39
POL000064898,CUST00066440,Motor,Bancassurance,AGT001469,2025-12-11,2026-12-11,408175,10755,Annual,416,Low,Active,9.02,1.85
POL000064899,CUST00092275,Motor,Agent,AGT004279,2025-11-08,2026-11-08,480309,17027,Annual,407,Low,Active,13.92,4.84
POL000064900,CUST00005090,Motor,Agent,AGT004752,2026-01-28,2027-01-28,331141,13380,Annual,484,Medium,Expired,13.14,3.63
POL000064901,CUST00055827,Term Life,Agent,AGT003852,2024-09-21,2025-09-21,5875818,9507,Monthly,279,Low,Active,4.5,0.04
POL000064902,CUST00075335,Commercial,Direct,AGT001406,2020-01-04,2021-01-03,6236642,41620,Monthly,360,Low,Lapsed,10.28,4.31
POL000064903,CUST00064386,Health,Broker,AGT003062,2022-05-06,2023-05-06,401687,8486,Annual,380,Low,Active,11.09,3.34
POL000064904,CUST00014451,Term Life,Bancassurance,AGT003100,2022-08-08,2023-08-08,7253979,10959,Annual,370,Low,Cancelled,7.96,2.06
POL000064905,CUST00077281,Home,Direct,AGT002882,2021-01-09,2022-01-09,3264148,8596,Monthly,381,Low,Expired,8.61,1.04
POL000064906,CUST00003444,Health,Direct,AGT003209,2019-09-03,2020-09-02,354287,9911,Half-Yearly,334,Low,Active,14.3,1.17
POL000064907,CUST00008450,Commercial,Online,AGT002438,2019-06-09,2020-06-08,13897169,41824,Half-Yearly,443,Low,Active,3.26,1.53
POL000064908,CUST00043702,Home,Direct,AGT001448,2024-08-16,2034-08-14,2733503,9858,Monthly,453,Low,Active,9.71,2.04
POL000064909,CUST00004261,Personal Accident,Direct,AGT003557,2021-08-28,2022-08-28,1118531,9507,Annual,421,Low,Active,13.25,2.35
POL000064910,CUST00059000,Motor,Agent,AGT001852,2020-08-17,2021-08-17,703194,8890,Annual,403,Low,Active,3.73,0.61
POL000064911,CUST00072162,Whole Life,Agent,AGT001652,2024-05-11,2025-05-11,6247570,27359,Quarterly,418,Low,Active,10.01,0.81
POL000064912,CUST00006598,Health,Corporate Partner,AGT001156,2019-12-10,2024-12-08,265851,32684,Annual,573,Medium,Active,7.12,0.1
POL000064913,CUST00023751,Health,Corporate Partner,AGT003072,2020-04-14,2021-04-14,377056,10839,Monthly,312,Low,Active,6.17,3.44
POL000064914,CUST00038554,Personal Accident,Broker,AGT002275,2024-05-09,2025-05-09,944975,3204,Monthly,362,Low,Active,3.59,4.55
POL000064915,CUST00027593,Health,Direct,AGT002201,2022-11-18,2023-11-18,674121,29258,Annual,527,Medium,Active,5.07,1.4
POL000064916,CUST00024911,Travel,Online,AGT004114,2024-03-23,2044-03-18,173372,3281,Annual,346,Low,Active,5.38,0.69
POL000064917,CUST00085297,Health,Agent,AGT004002,2025-02-28,2026-02-28,616758,11628,Annual,399,Low,Lapsed,0.21,2.4
POL000064918,CUST00093825,Health,Agent,AGT000222,2024-05-24,2025-05-24,1003276,21668,Annual,469,Low,Active,6.48,4.65
POL000064919,CUST00051513,Home,Direct,AGT004893,2025-02-02,2026-02-02,2660367,10420,Monthly,379,Low,Active,0.74,1.63
POL000064920,CUST00052456,Motor,Agent,AGT002506,2026-06-16,2027-06-16,565932,12735,Monthly,393,Low,Lapsed,10.59,4.6
POL000064921,CUST00057091,Home,Direct,AGT001654,2022-12-19,2042-12-14,9279450,6932,Monthly,527,Medium,Active,6.77,4.55
POL000064922,CUST00006148,Whole Life,Broker,AGT002576,2025-11-21,2045-11-16,2031050,25425,Annual,391,Low,Active,18.24,2.81
POL000064923,CUST00068904,Term Life,Online,AGT003936,2022-08-01,2023-08-01,4976650,15246,Monthly,310,Low,Expired,15.7,3.25
POL000064924,CUST00016845,Motor,Corporate Partner,AGT000178,2020-09-21,2021-09-21,349611,18745,Monthly,467,Low,Lapsed,7.68,1.99
POL000064925,CUST00075203,Commercial,Online,AGT000626,2026-07-09,2027-07-09,6577743,63033,Annual,310,Low,Active,15.18,1.4
POL000064926,CUST00072485,Health,Online,AGT002117,2024-10-30,2025-10-30,1252216,10831,Annual,352,Low,Active,10.27,1.29
POL000064927,CUST00005721,Personal Accident,Broker,AGT002085,2023-03-29,2024-03-28,981056,4163,Annual,436,Low,Active,11.56,3.65
POL000064928,CUST00003369,Personal Accident,Broker,AGT000924,2026-07-05,2031-07-04,1142860,5139,Annual,464,Low,Active,7.3,0.4
POL000064929,CUST00003116,Health,Corporate Partner,AGT000838,2023-04-15,2024-04-14,696362,9975,Annual,341,Low,Expired,6.18,3.07
POL000064930,CUST00045238,Commercial,Direct,AGT001266,2021-07-30,2022-07-30,8045516,67083,Monthly,477,Low,Lapsed,8.53,4.79
POL000064931,CUST00080734,Motor,Online,AGT004303,2021-01-06,2022-01-06,831493,13618,Annual,513,Medium,Active,9.67,3.46
POL000064932,CUST00078482,Whole Life,Broker,AGT004297,2021-06-02,2031-05-31,2614545,29343,Annual,475,Low,Expired,2.4,3.81
POL000064933,CUST00089623,Commercial,Agent,AGT003564,2024-02-10,2025-02-09,4708769,36811,Annual,475,Low,Expired,1.35,3.32
POL000064934,CUST00033919,Home,Online,AGT002203,2019-08-13,2020-08-12,1558455,19061,Monthly,331,Low,Expired,13.74,1.34
POL000064935,CUST00011699,Whole Life,Corporate Partner,AGT000108,2022-06-02,2023-06-02,2386738,36163,Annual,385,Low,Lapsed,19.82,4.52
POL000064936,CUST00014228,Travel,Corporate Partner,AGT003102,2025-06-19,2026-06-19,193620,2284,Annual,474,Low,Active,4.0,3.49
POL000064937,CUST00069537,Motor,Agent,AGT001305,2022-02-20,2023-02-20,498225,13170,Quarterly,465,Low,Active,10.01,0.07
POL000064938,CUST00092103,Health,Agent,AGT002706,2023-12-20,2024-12-19,405615,15235,Annual,504,Medium,Active,10.75,0.43
POL000064939,CUST00089886,Whole Life,Bancassurance,AGT002234,2020-10-24,2021-10-24,2372940,26301,Monthly,378,Low,Active,12.85,3.16
POL000064940,CUST00062676,Commercial,Online,AGT004751,2024-07-24,2025-07-24,5546056,72797,Annual,444,Low,Expired,0.68,3.93
POL000064941,CUST00031199,Motor,Online,AGT004382,2020-09-17,2021-09-17,268339,10562,Quarterly,284,Low,Active,1.02,3.98
POL000064942,CUST00015754,Travel,Agent,AGT003932,2022-12-25,2023-12-25,769592,3979,Annual,372,Low,Active,6.9,2.95
POL000064943,CUST00060336,Travel,Bancassurance,AGT002848,2021-02-02,2031-01-31,142663,4103,Monthly,500,Medium,Active,9.82,0.3
POL000064944,CUST00000780,Home,Online,AGT002819,2020-06-02,2025-06-01,3565244,10555,Quarterly,392,Low,Active,14.47,3.19
POL000064945,CUST00068189,Home,Corporate Partner,AGT004272,2026-05-08,2031-05-07,4565566,14595,Annual,374,Low,Expired,13.38,0.77
POL000064946,CUST00094235,Motor,Bancassurance,AGT000408,2024-12-11,2025-12-11,610307,23068,Monthly,354,Low,Active,2.63,3.8
POL000064947,CUST00078636,Term Life,Agent,AGT001176,2023-10-17,2028-10-15,4712895,13887,Quarterly,378,Low,Cancelled,6.65,2.27
POL000064948,CUST00018774,Health,Broker,AGT003476,2020-03-13,2030-03-11,528267,15064,Annual,545,Medium,Active,5.53,4.41
POL000064949,CUST00016751,Motor,Bancassurance,AGT000010,2019-10-23,2020-10-22,1139962,18366,Half-Yearly,567,Medium,Active,19.85,2.23
POL000064950,CUST00007941,Health,Bancassurance,AGT003041,2022-09-15,2027-09-14,1040363,11602,Annual,432,Low,Cancelled,16.72,3.54
POL000064951,CUST00014607,Home,Bancassurance,AGT002342,2026-02-25,2046-02-20,912048,6916,Quarterly,355,Low,Active,5.65,0.68
POL000064952,CUST00024526,Personal Accident,Direct,AGT000883,2020-09-19,2021-09-19,1618114,4674,Annual,490,Medium,Active,10.47,4.09
POL000064953,CUST00003956,Health,Direct,AGT002265,2025-06-05,2026-06-05,938233,30805,Annual,422,Low,Active,6.13,0.67
POL000064954,CUST00082341,Health,Bancassurance,AGT001183,2019-06-23,2029-06-20,736925,19880,Monthly,486,Medium,Active,12.2,0.24
POL000064955,CUST00090026,Home,Agent,AGT000936,2021-12-05,2022-12-05,4489635,7258,Annual,403,Low,Expired,14.54,1.62
POL000064956,CUST00032920,Health,Bancassurance,AGT004522,2023-04-30,2024-04-29,410952,21790,Quarterly,449,Low,Lapsed,19.57,3.52
POL000064957,CUST00013380,Health,Bancassurance,AGT000072,2024-04-04,2025-04-04,287667,24066,Annual,367,Low,Active,17.64,0.54
POL000064958,CUST00033386,Health,Broker,AGT002211,2023-04-22,2024-04-21,1028246,11439,Annual,458,Low,Expired,9.05,1.8
POL000064959,CUST00010415,Health,Direct,AGT003597,2025-01-06,2026-01-06,883860,31002,Annual,423,Low,Active,11.34,4.85
POL000064960,CUST00087352,Health,Direct,AGT001850,2019-03-26,2024-03-24,1634455,21377,Annual,381,Low,Active,13.7,4.14
POL000064961,CUST00019740,Motor,Broker,AGT001785,2021-04-03,2022-04-03,485278,16136,Quarterly,420,Low,Active,7.26,4.82
POL000064962,CUST00043447,Commercial,Online,AGT000512,2020-07-08,2021-07-08,5186380,59072,Monthly,368,Low,Active,14.46,3.41
POL000064963,CUST00059146,Commercial,Corporate Partner,AGT001230,2026-04-06,2027-04-06,11957284,43129,Quarterly,448,Low,Active,14.68,1.34
POL000064964,CUST00074296,Motor,Corporate Partner,AGT002713,2020-02-28,2021-02-27,726328,21197,Annual,426,Low,Lapsed,0.84,1.85
POL000064965,CUST00087331,Motor,Bancassurance,AGT001899,2019-04-30,2020-04-29,602995,10330,Monthly,413,Low,Active,0.09,3.15
POL000064966,CUST00001759,Term Life,Broker,AGT002656,2022-09-19,2023-09-19,9719444,15097,Half-Yearly,281,Low,Lapsed,2.84,0.23
POL000064967,CUST00029568,Health,Bancassurance,AGT000045,2023-05-12,2024-05-11,588372,26025,Annual,432,Low,Active,10.61,0.91
POL000064968,CUST00012939,Motor,Agent,AGT004195,2025-01-11,2026-01-11,605549,12581,Annual,419,Low,Active,2.51,1.07
POL000064969,CUST00042735,Travel,Online,AGT002461,2023-03-23,2024-03-22,325798,3209,Monthly,436,Low,Expired,16.86,1.27
POL000064970,CUST00061200,Commercial,Agent,AGT003287,2026-03-11,2027-03-11,4568655,86484,Monthly,423,Low,Active,6.11,3.07
POL000064971,CUST00049353,Commercial,Corporate Partner,AGT001355,2024-03-11,2044-03-06,4093335,48063,Quarterly,390,Low,Active,5.13,0.46
POL000064972,CUST00057868,Health,Corporate Partner,AGT003336,2021-03-26,2022-03-26,1927366,11033,Annual,453,Low,Active,6.03,3.56
POL000064973,CUST00029659,Motor,Broker,AGT003783,2019-12-05,2029-12-02,573233,13995,Annual,402,Low,Active,9.1,0.64
POL000064974,CUST00018218,Health,Broker,AGT003214,2025-11-10,2035-11-08,1259924,26517,Monthly,267,Low,Active,1.04,2.72
POL000064975,CUST00005507,Term Life,Direct,AGT003000,2023-11-19,2024-11-18,4458706,14711,Quarterly,549,Medium,Active,6.56,1.52
POL000064976,CUST00036983,Term Life,Agent,AGT004566,2020-01-23,2021-01-22,9278317,21003,Monthly,456,Low,Lapsed,15.17,4.41
POL000064977,CUST00040562,Motor,Agent,AGT001406,2021-10-11,2026-10-10,911010,8524,Monthly,427,Low,Active,19.61,4.84
POL000064978,CUST00029279,Motor,Online,AGT003862,2019-08-09,2020-08-08,213941,10206,Annual,347,Low,Active,8.62,4.66
POL000064979,CUST00075333,Term Life,Broker,AGT002827,2024-01-10,2025-01-09,3305471,16399,Quarterly,304,Low,Active,15.51,3.11
POL000064980,CUST00068700,Motor,Broker,AGT004583,2026-03-27,2027-03-27,576459,17566,Annual,444,Low,Expired,9.44,1.36
POL000064981,CUST00072747,Motor,Direct,AGT003601,2026-05-30,2027-05-30,421121,11267,Annual,404,Low,Active,6.13,4.71
POL000064982,CUST00067687,Health,Broker,AGT003371,2023-08-28,2024-08-27,1390544,11349,Quarterly,441,Low,Lapsed,19.52,1.06
POL000064983,CUST00025934,Health,Agent,AGT002157,2021-05-07,2022-05-07,623355,20100,Monthly,419,Low,Active,19.82,0.6
POL000064984,CUST00039383,Home,Broker,AGT001147,2020-05-25,2021-05-25,5868059,10008,Quarterly,452,Low,Active,7.84,1.08
POL000064985,CUST00016908,Commercial,Corporate Partner,AGT001855,2022-01-11,2023-01-11,11429529,37753,Monthly,474,Low,Active,1.61,0.02
POL000064986,CUST00056535,Home,Corporate Partner,AGT003447,2022-11-05,2027-11-04,2637810,17889,Annual,503,Medium,Expired,1.31,3.77
POL000064987,CUST00077919,Health,Corporate Partner,AGT002597,2019-02-24,2020-02-24,1219741,13075,Quarterly,466,Low,Active,17.89,3.3
POL000064988,CUST00053917,Term Life,Online,AGT001317,2021-02-24,2022-02-24,3900078,17841,Annual,343,Low,Active,6.08,1.12
POL000064989,CUST00029340,Motor,Online,AGT004460,2023-09-30,2024-09-29,1038284,12797,Monthly,475,Low,Active,15.29,2.29
POL000064990,CUST00039749,Commercial,Online,AGT002629,2024-02-19,2025-02-18,10205052,40888,Monthly,456,Low,Expired,1.2,2.33
POL000064991,CUST00081220,Motor,Direct,AGT001562,2026-08-18,2027-08-18,594432,15360,Annual,491,Medium,Active,16.53,4.73
POL000064992,CUST00076954,Whole Life,Broker,AGT004415,2020-07-10,2025-07-09,1022528,48402,Monthly,393,Low,Active,0.6,0.22
POL000064993,CUST00027636,Home,Direct,AGT002798,2024-07-16,2025-07-16,2806744,8522,Half-Yearly,449,Low,Active,10.29,2.82
POL000064994,CUST00076824,Commercial,Online,AGT001663,2021-07-14,2022-07-14,3177071,48555,Quarterly,430,Low,Active,11.73,0.2
POL000064995,CUST00008647,Motor,Agent,AGT000125,2024-09-27,2025-09-27,858126,12405,Annual,418,Low,Active,0.29,1.44
POL000064996,CUST00048378,Travel,Online,AGT002207,2020-05-11,2021-05-11,557951,5153,Annual,250,Low,Active,0.96,4.62
POL000064997,CUST00006573,Motor,Broker,AGT002279,2022-03-29,2023-03-29,707876,10486,Annual,412,Low,Active,17.76,3.91
POL000064998,CUST00064555,Health,Corporate Partner,AGT002808,2022-04-29,2032-04-26,581869,11990,Half-Yearly,518,Medium,Active,6.44,0.33
POL000064999,CUST00043069,Home,Online,AGT003396,2023-03-12,2028-03-10,1474984,14554,Monthly,366,Low,Active,10.39,4.05
POL000065000,CUST00035014,Health,Direct,AGT003619,2025-01-11,2045-01-06,256473,27313,Quarterly,411,Low,Active,0.1,2.15
POL000065001,CUST00027385,Motor,Direct,AGT004723,2023-04-03,2033-03-31,390604,14712,Monthly,391,Low,Active,2.66,1.08
POL000065002,CUST00096351,Motor,Bancassurance,AGT001960,2023-03-31,2024-03-30,1702815,22749,Annual,402,Low,Active,1.88,3.21
POL000065003,CUST00041352,Health,Broker,AGT004640,2019-06-05,2039-05-31,1193770,10179,Annual,385,Low,Cancelled,17.09,1.1
POL000065004,CUST00023190,Health,Agent,AGT004297,2025-11-10,2026-11-10,1564958,32363,Monthly,436,Low,Lapsed,6.75,3.29
POL000065005,CUST00053626,Motor,Broker,AGT000846,2021-01-10,2022-01-10,412384,11491,Monthly,451,Low,Active,14.31,1.98
POL000065006,CUST00052239,Travel,Online,AGT000976,2024-02-21,2025-02-20,422087,2347,Quarterly,443,Low,Active,2.94,1.1
POL000065007,CUST00058767,Term Life,Direct,AGT002899,2026-01-25,2027-01-25,1662181,14905,Half-Yearly,374,Low,Active,2.0,0.26
POL000065008,CUST00043386,Term Life,Direct,AGT001807,2025-01-13,2026-01-13,6173656,9170,Monthly,463,Low,Active,2.01,0.7
POL000065009,CUST00055161,Whole Life,Corporate Partner,AGT002732,2025-07-18,2026-07-18,4070254,28142,Monthly,475,Low,Expired,13.53,2.53
POL000065010,CUST00007821,Health,Agent,AGT003445,2024-11-02,2025-11-02,949362,15459,Half-Yearly,297,Low,Lapsed,19.26,4.2
POL000065011,CUST00094714,Commercial,Bancassurance,AGT004660,2019-12-22,2020-12-21,9362830,47767,Annual,440,Low,Active,7.88,2.57
POL000065012,CUST00020197,Motor,Broker,AGT004850,2022-06-25,2023-06-25,777926,19958,Half-Yearly,488,Medium,Active,19.06,4.71
POL000065013,CUST00049069,Term Life,Bancassurance,AGT001296,2019-06-15,2029-06-12,3750436,20331,Monthly,315,Low,Active,12.75,3.95
POL000065014,CUST00082284,Motor,Agent,AGT000183,2026-06-24,2027-06-24,288314,8910,Half-Yearly,357,Low,Active,3.79,1.68
POL000065015,CUST00077745,Motor,Direct,AGT001941,2019-04-29,2020-04-28,589008,30385,Monthly,493,Medium,Active,5.21,0.4
POL000065016,CUST00039847,Travel,Broker,AGT003284,2021-11-26,2022-11-26,100000,3177,Quarterly,516,Medium,Active,3.61,4.46
POL000065017,CUST00014554,Commercial,Bancassurance,AGT003396,2022-12-23,2023-12-23,9619368,49241,Quarterly,396,Low,Active,9.68,4.36
POL000065018,CUST00024132,Health,Bancassurance,AGT000401,2020-02-03,2021-02-02,797498,13303,Quarterly,423,Low,Lapsed,9.97,2.81
POL000065019,CUST00042145,Health,Agent,AGT004883,2020-11-24,2021-11-24,839547,30429,Annual,542,Medium,Active,12.01,0.37
POL000065020,CUST00094076,Travel,Agent,AGT000323,2020-04-20,2040-04-15,441650,2659,Quarterly,535,Medium,Expired,6.64,3.05
POL000065021,CUST00098395,Home,Direct,AGT003201,2021-09-11,2041-09-06,4366004,13558,Annual,407,Low,Active,6.17,4.07
POL000065022,CUST00083560,Term Life,Agent,AGT004429,2026-07-28,2027-07-28,10512449,12792,Monthly,356,Low,Lapsed,13.57,1.39
POL000065023,CUST00098765,Home,Broker,AGT003352,2021-07-21,2022-07-21,2569127,14490,Half-Yearly,462,Low,Active,9.19,2.3
POL000065024,CUST00015706,Commercial,Online,AGT004144,2020-03-20,2025-03-19,7958164,56894,Quarterly,439,Low,Active,15.14,1.25
POL000065025,CUST00042594,Travel,Corporate Partner,AGT003711,2023-05-14,2024-05-13,798216,3113,Monthly,402,Low,Expired,6.17,2.63
POL000065026,CUST00009186,Term Life,Corporate Partner,AGT001429,2021-12-02,2041-11-27,3329040,14893,Annual,346,Low,Lapsed,1.33,4.51
POL000065027,CUST00050137,Term Life,Online,AGT003800,2025-05-15,2026-05-15,3160504,8708,Half-Yearly,458,Low,Lapsed,6.82,3.24
POL000065028,CUST00013494,Motor,Direct,AGT004406,2022-03-12,2023-03-12,1487627,17214,Monthly,325,Low,Active,8.91,1.91
POL000065029,CUST00035525,Motor,Broker,AGT003688,2021-11-16,2022-11-16,900706,22793,Quarterly,468,Low,Active,8.8,4.41
POL000065030,CUST00016255,Personal Accident,Direct,AGT000847,2020-03-15,2030-03-13,1861728,4988,Monthly,443,Low,Expired,10.85,2.32
POL000065031,CUST00093730,Personal Accident,Direct,AGT003885,2021-11-06,2022-11-06,743854,4840,Monthly,448,Low,Expired,0.02,0.38
POL000065032,CUST00019366,Health,Agent,AGT004845,2019-03-17,2020-03-16,544625,12660,Quarterly,448,Low,Active,0.41,0.7
POL000065033,CUST00027239,Health,Broker,AGT000253,2023-04-18,2024-04-17,973948,17380,Annual,277,Low,Active,11.14,4.51
POL000065034,CUST00090175,Term Life,Direct,AGT004549,2024-05-28,2025-05-28,7277065,13878,Monthly,486,Medium,Active,10.04,3.07
POL000065035,CUST00017050,Motor,Corporate Partner,AGT002156,2019-01-25,2020-01-25,771843,14334,Monthly,392,Low,Active,7.35,4.29
POL000065036,CUST00086581,Personal Accident,Direct,AGT000230,2024-02-17,2029-02-15,1139470,6822,Monthly,453,Low,Expired,13.74,4.1
POL000065037,CUST00028711,Motor,Broker,AGT004384,2023-08-09,2033-08-06,685910,32592,Annual,346,Low,Active,3.96,2.96
POL000065038,CUST00045593,Motor,Direct,AGT001505,2023-05-24,2024-05-23,963645,12029,Annual,412,Low,Expired,5.56,3.61
POL000065039,CUST00009825,Motor,Broker,AGT004077,2022-05-25,2042-05-20,652361,16987,Annual,250,Low,Active,15.59,3.45
POL000065040,CUST00014997,Health,Corporate Partner,AGT002869,2022-12-18,2027-12-17,694365,23847,Annual,358,Low,Expired,3.25,3.24
POL000065041,CUST00096378,Term Life,Direct,AGT004638,2023-05-06,2043-05-01,2439060,7819,Monthly,506,Medium,Active,17.43,4.16
POL000065042,CUST00071735,Home,Broker,AGT004235,2023-12-24,2024-12-23,2797423,9536,Annual,490,Medium,Active,14.89,1.78
POL000065043,CUST00084285,Home,Corporate Partner,AGT004920,2021-01-08,2022-01-08,10890716,9954,Annual,377,Low,Active,18.46,1.92
